,beverage,trait,direct_correlation,indirect_correlation,same_correlation
96,water,questioning,0.3004525281625753,-0.2137246514606487,False
97,water,complaining,-0.7907643603753371,-0.15411178143782248,True
98,water,fair,0.2398870437817205,0.08935584534429362,True
99,water,hesitant,0.7727840320412146,-0.00244152146971194,False
100,water,reactive,-0.9053263201111954,-0.07740283610437344,True
101,water,extreme,-0.12128376420154954,0.060484736768872185,False
102,water,stable,0.8215047772889135,-0.03364229554229003,False
103,water,genuine,-0.9641990689903795,-0.1462484787175983,True
104,water,steady,0.7087757186302124,-0.020340159403964757,False
105,water,rational,-0.19566344058107954,-0.2237289100985249,True
106,water,calculating,-1.1481284111268095,-0.15785237135847385,True
107,water,foolish,-0.09770390841538198,-0.10892873700893012,True
108,water,busy,-1.4130354715194748,-0.09227624053140608,True
109,water,selfish,-1.5678432261816186,0.04493754447775819,False
110,water,retiring,-1.3301301869932098,-0.28752294901406394,True
111,water,insulting,-0.8219014699672443,-0.3179267792600437,True
112,water,winning,-0.4975767020652726,0.0017429584590987785,False
113,water,practical,-0.3415565022254333,-0.017494974152359906,True
114,water,solemn,-0.6483560094935128,-0.19743375973895366,True
115,water,reliable,0.18444813485722106,0.009993455395750642,True
116,water,firm,0.5266924845735035,-0.23096670398337565,False
117,water,cerebral,0.14357396766207325,-0.17335525877663818,False
118,water,greedy,-1.1926214112792437,-0.06922494193701971,True
119,water,enthusiastic,0.6020014664765662,-0.1936170263838512,False
120,water,abrupt,-1.175352697116962,-0.03692525891243525,True
121,water,tough,0.22937262430571184,0.06318956804673556,True
122,water,arrogant,-1.8565916126863216,-0.19183179076638385,True
123,water,competitive,-0.9099061132962044,-0.06606752206971522,True
124,water,angry,-0.7479747816614285,-0.2422870601328306,True
125,water,surprising,-0.3021183542857743,0.15252822089371654,False
126,water,confused,-0.08450380569185892,0.140892665219825,False
127,water,precise,-0.4847521277922743,0.03865381720912822,False
128,water,charming,-1.5217934808563849,-0.2793709249414415,True
129,water,odd,-0.42415279140444695,-0.18901402495200215,True
130,water,optimistic,1.0316038785181727,-0.11567805942880872,False
131,water,dominating,-1.3742615860052954,-0.2115040001501989,True
132,water,tense,-0.9534151370863924,0.04679343767346223,False
133,water,challenging,-0.5357734478243705,0.1383696685364148,False
134,water,ignorant,-0.23020210508309435,-0.06403192611955134,True
135,water,slim,0.440111555332615,-0.020666731207128558,False
136,water,responsible,-0.19390595532777413,-0.21860023037652448,True
137,water,sensual,-1.0106202751100404,0.14347348255301876,False
138,water,objective,-0.3037802874596622,-0.045000593743075364,True
139,water,active,1.163147719519323,-0.07966548851658414,False
140,water,sophisticated,-1.1888895513845077,-0.13147934440049122,True
141,water,false,-0.7752642876494468,0.052132849281117916,False
142,water,elegant,-0.9567898094023952,0.024487172742845297,False
143,water,fearful,0.3786756862041906,-0.04287870663448316,False
144,water,crazy,-0.7188855859812915,0.13568730582299535,False
145,water,directed,0.2047186475701309,-0.20121458309213036,False
146,water,simple,-0.024226940567612102,0.17113280639404774,False
147,water,stern,-0.3331976612031493,-0.22178617857693106,True
148,water,spontaneous,-0.43528219714500427,0.0731652419310196,False
149,water,logical,-0.4047578273698532,-0.059997302284361925,True
150,water,naive,-0.15411091183816966,-0.027815769091121927,True
151,water,dependent,-0.4558807392837964,0.0889774491796726,False
152,water,romantic,-0.5833239707827237,-0.11541848794820095,True
153,water,ruined,-0.4447844623800448,-0.06444270092510226,True
154,water,systematic,0.36009472362967104,0.02762777100079976,True
155,water,sly,-0.8143074892287061,-0.11735867603467895,True
156,water,heroic,0.4826098527157031,-0.12998800851187858,False
157,water,extraordinary,-0.2279305905322641,0.10810309894568453,False
158,water,anxious,-0.5234208623913711,-0.035934413485985583,True
159,water,disturbing,-0.6470871794715422,0.010440266827281544,False
160,water,smooth,-0.4115475987184613,-0.12687034883743398,True
161,water,restrained,-0.4906644320557869,-0.2473041510202301,True
162,water,unpredictable,-1.4888709383567291,0.13671887071001113,False
163,water,conservative,-0.5280409320323711,-0.1434834090111174,True
164,water,quiet,-0.021133926903292976,0.1600862309656806,False
165,water,sympathetic,0.05904843194470572,-0.2143693156792996,False
166,water,clumsy,-0.0484981155150807,-0.07590604374456399,True
167,water,dramatic,-1.6701857352917742,0.24168034802633964,False
168,water,youthful,-0.1055764003577361,-0.10004624435204452,True
169,water,accessible,-0.5232397301775721,-0.030715384467046032,True
170,water,humble,0.7915802472423009,-0.07617780988604482,False
171,water,honorable,-1.496746859583563,-0.08685519805152843,True
172,water,cooperative,1.245818737986734,-0.2309188480426434,False
173,water,trim,0.3115443835045203,-0.107245270621307,False
174,water,focused,-0.015658958014050053,0.21985308543215865,False
175,water,sensitive,0.8057479791227224,-0.03532943720039836,False
176,water,sporting,-0.039063752152378096,-0.1273410714250919,True
177,water,predictable,-0.5920125948672743,0.0891918649894964,False
178,water,stupid,-0.4758075091076065,0.08344332858759487,False
179,water,subtle,-0.5348675739344517,0.06670124298228895,False
180,water,tolerant,1.3135044647615646,-0.2487693496448549,False
181,water,peaceful,1.335643742915659,0.15439134938782598,True
182,water,conventional,-0.6861125116247795,-0.1538575356431586,True
183,water,curious,0.9674327310474824,0.06511868187938824,True
184,water,balanced,1.2683577355803932,0.2338724555914285,True
185,water,healthy,1.6637321043570021,-0.009760408463709585,False
186,water,paranoid,-2.3183778138342768,-0.19279756342973156,True
187,water,predatory,-0.14955724470958967,-0.17999540462330238,True
188,water,cold,0.34269435274252663,0.17883242950748374,True
189,water,decent,-0.6399350439158312,-0.059349702489794036,True
190,water,short,-0.291889367125399,0.1163367936015078,False
191,water,lazy,0.12166712944753692,-0.16896752699783413,False
192,water,organized,-0.05806812551645835,0.04604865613419938,False
193,water,secure,0.06528009050121056,0.02677458878026971,True
194,water,cute,0.8463309756802874,0.1274970138403294,True
195,water,lyrical,-0.4316170571376329,0.029703098511213145,False
196,water,clean,0.5997205024949543,0.04855296348917024,True
197,water,skeletal,0.4827919658670301,-0.18201789409135294,False
198,water,kind,0.253961274948449,-0.01588960806445017,False
199,water,original,-0.13826679840876827,-0.09123424010059232,True
200,water,helpful,0.8256065798214698,-0.16620418234686513,False
201,water,realistic,-0.267378620557138,-0.2017997812749429,True
202,water,transparent,0.11798277097551825,0.0609448211571666,True
203,water,crisp,0.3213594221531047,0.006579585162653351,True
204,water,superficial,-0.7356063741329272,0.07039394919521606,False
205,water,amusing,-0.8712200085228485,-0.10314937488106138,True
206,water,calm,1.482205902524456,0.11714719901105132,True
207,water,hostile,0.08626792302657664,-0.24276231497522702,False
208,water,shallow,0.006477189406644052,0.1789538506715702,True
209,water,skeptical,0.6180288199542419,-0.10392377519288963,False
210,water,dedicated,-0.3021075653862713,-0.03862682963802689,True
211,water,dry,2.060122588063794,0.2136917080752116,True
212,water,sexy,-0.9710886988972249,0.15632587214934293,False
213,water,coarse,-0.6737312355690184,-0.16497143173072942,True
214,water,humorous,-0.4138630905622453,-0.21258539433467824,True
215,water,confidential,-0.9502855222876988,-0.007013337347096008,True
216,water,crude,-1.1963225946818916,-0.06410218587031212,True
217,water,masculine,-0.7374367811297069,-0.07309389444615454,True
218,water,mistaken,-1.1183028797857342,-0.19051335756407628,True
219,water,trusting,1.7720438836481702,0.12385975403029505,True
220,water,criminal,-2.471986883674338,-0.2255983936248899,True
221,water,orderly,-0.05452019834920311,-0.23368582759708134,True
222,water,formal,-0.8736398572758168,-0.12604980044646308,True
223,water,aspiring,-0.3280370382915541,-0.1352006667770759,True
224,water,unreliable,-1.197206356931533,-0.15267917833431702,True
225,water,strict,-0.8318506418885501,-0.12395487107693848,True
226,water,sharing,0.023390475462718163,0.1262198566148677,True
227,water,private,-1.4917313679641282,-0.05411759440880337,True
228,water,reserved,-0.8210890412742791,-0.07682342382633885,True
229,water,patient,0.6044883616475903,-0.16076283498578378,False
230,water,irrational,-0.7641418722815609,-0.1447197295467442,True
231,water,neat,-0.46785295556137,-0.12787094638958008,True
232,water,capable,0.17737244407783265,-0.08260363903410017,False
233,water,strong,1.1390895651981336,0.2527044015066856,True
234,water,independent,0.20066283995685485,0.07399867774724637,True
235,water,liberal,-0.18138311948586225,-0.16696205639614886,True
236,water,mystical,0.5712911253237861,0.11210122868195453,True
237,water,arbitrary,-1.1313522265560136,-0.013852653434374812,True
238,water,stiff,-0.7047700237721247,-0.13819033266910755,True
239,water,political,-0.9423645287900873,-0.022213466714261776,True
240,water,cheerful,0.6411398107586914,-0.13305184460499836,False
241,water,sober,-1.106042609466562,-0.293670836043318,True
242,water,stubborn,-0.3499402858520889,0.1374783939050187,False
243,water,earnest,-0.6226011883047478,-0.16303891391116654,True
244,water,creative,-0.6761440449531243,-0.15965169518707464,True
245,water,gentle,1.5670653670249268,0.09426128772155994,True
246,water,maternal,0.916944350710758,0.013920059834006206,True
247,water,modest,0.2966479827869893,-0.05961179402615955,False
248,water,dynamic,0.15186171977299762,-0.07008075245976922,False
249,water,serious,-0.6317355008249637,0.0057040473225014226,False
250,water,wise,0.3619602891011216,-0.1390340172481002,False
251,water,suspicious,-0.6658557647170436,-0.20726928891219232,True
252,water,decisive,-0.4435212391227754,-0.1530155108671541,True
253,water,cruel,-1.2341988554554213,-0.022329222420010883,True
254,water,passive,0.6395630934328052,-0.1341577417896613,False
255,water,deep,-0.10657836780262796,0.07428637125619242,False
256,water,alert,1.4921267740215012,-0.06408452979551506,False
257,water,loyal,-0.1896083214838982,-0.05396647234586136,True
258,water,upright,0.6211062296390069,-0.19089803327139512,False
259,water,preoccupied,-1.1105795137916368,-0.10351168199054962,True
260,water,brilliant,-0.6835609274474963,-0.11680968680757915,True
261,water,sweet,-0.4229364440281396,0.20104142210428785,False
262,water,sarcastic,-1.039198498421564,-0.07180418812787366,True
263,water,aggressive,-0.21526090109652207,-0.16556643628577425,True
264,water,relaxed,0.5041582572759747,-0.17192939041740968,False
265,water,muscular,1.0044770074538534,-0.07424207544635221,False
266,water,polished,-1.1216007210300318,-0.036642308991297376,True
267,water,faithful,-0.42705636227065136,-0.19515256186186966,True
268,water,energetic,0.8740022893474341,-0.09376750284540077,False
269,water,grim,-0.4226404866954095,-0.32755623711949894,True
270,water,negative,0.3657110858440766,-0.15055509479594004,False
271,water,mature,0.16487629044018395,-0.06980502620933664,False
272,coffee,destructive,-1.7349017231652746,0.1510565702492001,False
273,coffee,ambitious,-1.183992024750564,0.2897450531969377,False
274,coffee,knowledge,0.6601445311797762,-0.12221808826562018,False
275,coffee,neutral,0.5498544101134781,-0.050116745329324586,False
276,coffee,possessive,-1.6655448959796113,-0.3435400858043969,True
277,coffee,demanding,-0.6244218598028007,-0.067773181385437,True
278,coffee,tall,0.4371547215041086,-0.2999502811846563,False
279,coffee,thorough,0.9837499376751856,-0.3161347582031828,False
280,coffee,ripped,-0.779086563789734,-0.4003627415133931,True
281,coffee,flexible,0.652844206066624,0.1839175047984028,True
282,coffee,emotional,-0.8766030587139263,0.2481963327327905,False
283,coffee,slender,0.7509532087480704,0.08731501080617199,True
284,coffee,blunt,0.6967637924879257,-0.12968557014413618,False
285,coffee,bizarre,-0.30263098065240984,0.04519532487141408,False
286,coffee,frightening,-0.4666799805060444,-0.15362735287231866,True
287,coffee,petty,-0.2320344296358976,0.04389780890690896,False
288,coffee,miserable,-0.7684042321679779,0.1774991835420903,False
289,coffee,honest,0.8032566127847304,-0.0978056035180776,False
290,coffee,playful,-0.4689638188059366,-0.3589173198657853,True
291,coffee,scholarly,1.1345125310743178,0.02275378261742944,True
292,coffee,erratic,-1.84186568150862,0.11410627713765252,False
293,coffee,mechanical,0.33216707113947536,0.009055199413181305,True
294,coffee,brutal,-1.1019968924936752,-0.4100509779885153,True
295,coffee,caring,0.694313274534934,-0.10259303471559657,False
296,coffee,leader,0.09287609368962364,-0.1290079458945671,False
297,coffee,narrow,0.22302377909316148,-0.006502354289633932,False
298,coffee,obvious,-0.2417962333304744,-0.24073392346185546,True
299,coffee,exciting,-0.25725524312685033,-0.040540997022487736,True
300,coffee,delicate,-0.23207404507976984,0.2531485366312756,False
301,coffee,confident,0.02181729774070189,0.06180634657123279,True
302,coffee,pure,-0.2918810442254654,-0.13914578451784493,True
303,coffee,colorful,0.7166105733944503,-0.030716101073716574,False
304,coffee,understanding,0.8858592408683245,0.3292939479903715,True
305,coffee,impressive,0.1725066155312712,-0.3446644006542477,False
306,coffee,solid,0.5462138466654642,-0.3590288289229888,False
307,coffee,progressive,0.10693733852852172,0.047903387365076426,True
308,coffee,fiery,0.04351116600394148,0.009662716483667098,True
309,coffee,athletic,0.5738411042650104,0.060846585658034726,True
310,coffee,unstable,-2.0681359483381323,0.18003829504770033,False
311,coffee,ridiculous,-0.3978138210196697,-0.1289949619712404,True
312,coffee,solitary,0.29769492647361745,0.06190281011533795,True
313,coffee,regimental,-0.3263760000054733,-0.053202307344370696,True
314,coffee,profound,-0.18489754909570272,-0.1805513670313224,True
315,coffee,fit,0.3852374815327256,0.10007543923831838,True
316,coffee,reflective,0.32595710529635263,0.1333633336296393,True
317,coffee,critical,-0.11814957385018267,0.3308966703962637,False
318,coffee,efficient,1.4684320727301456,0.25164180402209,True
319,coffee,impatient,-0.27788647762186075,0.0415023062471984,False
320,coffee,invisible,-0.021107949902785417,-0.1801470352628076,True
321,coffee,complex,-0.20070987304279134,-0.0004023253237671706,True
322,coffee,attractive,0.3818546747615055,0.29067333108809457,True
323,coffee,friendly,1.7981974708484731,-0.01679090429393796,False
324,coffee,soft,-0.16252838087412835,-0.13852804089563914,True
325,coffee,modern,0.4738751946982179,0.0011823553388182735,True
326,coffee,dull,0.11001348340133718,0.12227805981101722,True
327,coffee,subjective,-0.5123324278544742,0.017389054550762163,False
328,coffee,towering,0.2083031495732688,-0.4379977849896113,False
329,coffee,rigid,-0.3841839083578837,-0.21577784198218627,True
330,coffee,passionate,-0.878733172251265,0.09694637208869172,False
331,coffee,constant,-0.6138229262573598,-0.1982213869753781,True
332,coffee,weak,-1.006621329431774,-0.05778677800987647,True
333,coffee,religious,0.2464896205887289,0.12730459244867595,True
334,coffee,innovative,-0.3651457345656668,0.1524016611990905,False
335,coffee,daring,-1.6109895863080086,-0.2970719435235461,True
336,coffee,tiny,0.4654461482597976,-0.0073036815764806265,False
337,coffee,slow,-0.15770090010341814,-0.3009075509686419,True
338,coffee,proud,-0.2885278536188388,-0.003587917015090685,True
339,coffee,vague,0.03829709082216938,-0.22542706685164685,False
340,coffee,sage,0.5121740605021242,-0.06947006273143623,False
341,coffee,fat,0.2239912319837294,0.09139395294330402,True
342,coffee,desperate,-1.315164718730636,0.26660464259129024,False
343,coffee,skinny,0.4279382052531409,0.058938154795136415,True
344,coffee,experimental,-0.8006877034926658,0.06857921232964391,False
345,coffee,protective,-0.4790217092799585,-0.2634854147565537,True
346,coffee,casual,0.8688862198259294,-0.3545031959592325,False
347,coffee,physical,-0.3824377833951489,-0.22181032870057052,True
348,coffee,educated,0.8356334794724272,0.17425394428474947,True
349,coffee,warm,0.9793949924477764,-0.18418983921412088,False
350,coffee,patriotic,0.3724615858457016,0.07916345221438555,True
351,coffee,popular,0.2785379482397343,0.20952606539659727,True
352,coffee,open,0.7523201518770792,-0.1804619764480383,False
353,coffee,ordinary,0.5101419028685871,0.1507515034724806,True
354,coffee,outspoken,0.3138270496725277,0.3791663853031529,True
355,coffee,hurried,0.4257293948798,0.29114371077285395,True
356,coffee,artificial,-0.054556349039468405,0.11891415468339953,False
357,coffee,determined,-0.09026650460347327,0.13978061687242396,False
358,coffee,moderate,0.3397305546997389,0.04389708402554658,True
359,coffee,intelligent,0.3260874037259138,0.1382997117979081,True
360,coffee,driving,-0.8384834149003921,0.0166743704339335,False
361,coffee,generous,0.08120935882973293,0.05141592417502247,True
362,coffee,clever,-0.8119382275171207,-0.02360050163873781,True
363,coffee,intense,-0.15815561508601128,-0.3627394264212331,True
364,coffee,messy,0.05636978869611928,-0.2520481966880557,False
365,coffee,vulnerable,-0.9257343136011196,0.08923536716160341,False
366,coffee,difficult,-0.4917056899852567,0.0677832593356585,False
367,coffee,fixed,-0.7569311598181221,0.14059115861029042,False
368,coffee,questioning,0.2080754519156998,-0.09049384333453622,False
369,coffee,complaining,-0.5049198169149817,0.21867384464736844,False
370,coffee,fair,0.9955384325854078,-0.04486360414286098,False
371,coffee,hesitant,0.257737439616775,-0.015807891630443053,False
372,coffee,reactive,-0.7036191796959554,0.3238166027518282,False
373,coffee,extreme,-0.9680796999675384,0.06772276478655226,False
374,coffee,stable,-0.5810820451039284,0.12301724061979315,False
375,coffee,genuine,0.6314760834583723,-0.164481732198307,False
376,coffee,steady,-0.018700931588783137,-0.24934060592449456,True
377,coffee,rational,-0.1804285305546166,0.1819739440849391,False
378,coffee,calculating,-0.4252790979959712,0.2882033094075664,False
379,coffee,foolish,-0.7363126913639896,0.14868719912815245,False
380,coffee,busy,0.2348541285127547,0.27631921341419585,True
381,coffee,selfish,-1.3831191128405174,0.18321051532430505,False
382,coffee,retiring,0.8542402535503365,0.288029453491554,True
383,coffee,insulting,-0.4615595685497078,-0.15060289431438184,True
384,coffee,winning,-0.22848112181267324,-0.18791740698809803,True
385,coffee,practical,1.0299649884176327,0.03648287866736535,True
386,coffee,solemn,0.2156722504301856,-0.2920918384615183,False
387,coffee,reliable,1.191068715562429,-0.048163305836573925,False
388,coffee,firm,0.2908064385222236,-0.1418783180725071,False
389,coffee,cerebral,0.3691390227375017,0.2817320846964592,True
390,coffee,greedy,-1.7071050235252019,0.08156037017015101,False
391,coffee,enthusiastic,0.2564045044900997,0.211704405259201,True
392,coffee,abrupt,-0.15056177453241684,-0.26407704104283986,True
393,coffee,tough,-0.054407678998959874,0.02899580582760271,False
394,coffee,arrogant,-1.2133333556856194,-0.3977149754199269,True
395,coffee,competitive,-0.18343879100886887,0.05872903861467359,False
396,coffee,angry,-0.5428342420507773,-0.11264691670040305,True
397,coffee,surprising,0.02095148648555633,-0.23589776906614124,False
398,coffee,confused,-0.4468436439934251,-0.05922234445686227,True
399,coffee,precise,0.7018366917007077,-0.11148238587879256,False
400,coffee,charming,0.23230836498629875,-0.04650468282057399,False
401,coffee,odd,0.21913613577317065,-0.04428786155491789,False
402,coffee,optimistic,0.29918659923020624,0.26475570610234256,True
403,coffee,dominating,-0.6107263160194806,0.12262959494600525,False
404,coffee,tense,-0.1757542505370037,-0.28467066050469897,True
405,coffee,challenging,-0.3295075203674667,-0.3500347321018995,True
406,coffee,ignorant,-0.2819643941898738,0.23028958788001025,False
407,coffee,slim,0.8718911286673879,0.29363795121552905,True
408,coffee,responsible,-0.10687207326245284,0.16212135379954276,False
409,coffee,sensual,-0.9292397305795788,-0.0958026118925172,True
410,coffee,objective,-0.2222824497711559,-0.0359312435554547,True
411,coffee,active,0.39526659758562427,0.14489577443964707,True
412,coffee,sophisticated,0.11888918613439026,0.1294204989668134,True
413,coffee,false,-0.7815690847719097,0.004565477146981674,False
414,coffee,elegant,0.08912477570759697,0.06694202543549069,True
415,coffee,fearful,-0.9827557894066271,0.32550926635087096,False
416,coffee,crazy,-0.8939482665632004,0.014345523608325831,False
417,coffee,directed,-0.09710039540256324,0.15770046094732554,False
418,coffee,simple,0.23322681534560225,-0.10153786600946603,False
419,coffee,stern,0.5509902659064273,0.08991316740658975,True
420,coffee,spontaneous,-0.0040825334039968735,0.2623494770158552,False
421,coffee,logical,0.1258503568795701,0.045373549307700635,True
422,coffee,naive,-0.25713858985619376,0.4400597787058829,False
423,coffee,dependent,-0.7879871722070475,0.256325252543342,False
424,coffee,romantic,-0.1702980266049548,0.2070089838812128,False
425,coffee,ruined,-1.0313116212067348,0.18256049158613027,False
426,coffee,systematic,0.10440977925007286,0.07545747389698071,True
427,coffee,sly,-0.4581143332426916,-0.023770182068672163,True
428,coffee,heroic,-0.4412547541572031,-0.11747459957678134,True
429,coffee,extraordinary,-0.2969125647280415,0.15529672391262506,False
430,coffee,anxious,-0.513327224452974,0.18659958421298176,False
431,coffee,disturbing,-0.2531188970665676,-0.16293322927258452,True
432,coffee,smooth,0.34226367039804945,-0.2362134480327655,False
433,coffee,restrained,-0.5329883639508107,0.0008866705887552764,False
434,coffee,unpredictable,-1.0762489861232791,-0.24360875737167226,True
435,coffee,conservative,0.6331149084437775,0.09533781442726197,True
436,coffee,quiet,0.9274298695652176,-0.22491115255981556,False
437,coffee,sympathetic,0.40429770347224936,0.26962117387315204,True
438,coffee,clumsy,-1.05409743057705,0.0937847989669176,False
439,coffee,dramatic,-0.5011393705286991,0.2249401233209983,False
440,coffee,youthful,0.2386761330279132,0.07493254599263963,True
441,coffee,accessible,0.7116662674170059,0.09332885513328078,True
442,coffee,humble,0.6905714474689029,-0.14107602687312834,False
443,coffee,honorable,-0.5507009455259734,-0.35869459103382884,True
444,coffee,cooperative,0.7644018490031328,0.22374198560182,True
445,coffee,trim,1.499745376349456,0.011439019469158745,True
446,coffee,focused,0.5240440937221691,-0.31388033393555603,False
447,coffee,sensitive,-0.09574430321352764,0.14053070724601968,False
448,coffee,sporting,0.3796832479680259,-0.23737289864296485,False
449,coffee,predictable,0.5939410480560968,-0.2597488005200732,False
450,coffee,stupid,-0.8813693371973802,-0.0279508254120149,True
451,coffee,subtle,-0.011042339140911994,-0.2444456745435999,True
452,coffee,tolerant,0.42098437667416255,-0.060920294077545074,False
453,coffee,peaceful,0.6884721470004165,-0.14603963590037655,False
454,coffee,conventional,0.3711574314940928,0.31842185604657297,True
455,coffee,curious,0.1476584930501638,-0.11466124707846855,False
456,coffee,balanced,0.29573612613938743,-0.23378410584720696,False
457,coffee,healthy,0.1453331243765308,0.2783094137403357,True
458,coffee,paranoid,-1.0148251583194698,0.2129168437618194,False
459,coffee,predatory,-0.9226772821043076,-0.02739001115560807,True
460,coffee,cold,-0.2220593045651388,0.044207887381565406,False
461,coffee,decent,0.8879606863773469,-0.18425593012015115,False
462,coffee,short,0.5613535844205432,-0.10478470823313354,False
463,coffee,lazy,0.12427839063530192,0.0078101388752144394,True
464,coffee,organized,0.6238540495757496,0.050604248420832235,True
465,coffee,secure,0.0963042516621128,-0.10275223998085492,False
466,coffee,cute,1.336330080628698,-0.08062330031320095,False
467,coffee,lyrical,-0.4686667694549185,-0.01633756996157759,True
468,coffee,clean,0.35482598665548765,-0.09841007061728574,False
