,sport,trait,direct_correlation,indirect_correlation,same_correlation
54,football,unpredictable,-0.7333293883562289,-0.01915843612308495,True
55,football,dishonest,-0.8018602205218441,0.12185675582056933,False
56,football,frivolous,-0.5277324298324939,-0.1222181136982471,True
57,football,optimistic,0.2622513496054613,0.1269061630562152,True
58,football,discreet,-0.8581192055392547,-0.02241348739598629,True
59,football,charismatic,-0.6920770521310969,0.09932119124716207,False
60,football,mistaken,-0.7107701591577483,0.07889634277428917,False
61,football,charming,-0.8905096400512922,-0.024145460314120282,True
62,football,athletic,1.6579572318594145,0.16620669824835724,True
63,football,lyrical,-1.1893829275896497,-0.005033208336991807,True
64,football,exciting,-0.32028563996079223,-0.07397643876551653,True
65,football,timid,-0.09780138723883162,0.03995920267865419,False
66,football,obedient,-1.086024859994682,0.0042349334006282395,False
67,football,unreliable,-0.632994795359064,0.06896880145747276,False
68,football,angry,-0.2815368360002293,0.11711689419209995,False
69,football,slim,0.4148635892491885,-0.04494644477802009,False
70,football,constant,-0.7647917298524493,-0.0749184558842927,True
71,football,shrewd,-0.33423163451727395,0.15047847567224973,False
72,football,whimsical,-1.420637456098322,-0.057318251032911036,True
73,football,petty,-0.22146098407531525,0.08634987851955264,False
74,football,conciliatory,-0.9845656313549436,0.1162673818344168,False
75,football,admirable,-0.6964119116261543,-0.12926629021896424,True
76,football,stoic,-0.5251548165544956,0.09921466164844696,False
77,football,objective,-0.3525538914402728,0.020930751156711717,False
78,football,mechanical,-0.5557589787562308,0.13412460025796702,False
79,football,hesitant,-0.3048031218792465,0.08653524101548879,False
80,football,stubborn,0.20569368578189232,0.1130036311858812,True
81,football,short,0.11342459765533099,0.03608036096315718,True
82,football,treacherous,-0.9354374073941468,-0.08170104339720713,True
83,football,solemn,-1.2496356772250068,0.01995079818917576,False
84,football,liberal,-0.07877573034122924,-0.0051712286075723006,True
85,football,crisp,-0.15623399546914513,0.05192824791321245,False
86,football,neutral,-0.010887728632910066,-0.1300508878209629,True
87,football,responsive,-0.8559587862726425,0.05476656485192537,False
88,football,original,-1.1368887169306892,0.005237009480575276,False
89,football,private,-0.3476720059170271,0.0050615596593330744,False
90,football,frightening,-1.0015201181300646,-0.09358998307074097,True
91,football,polished,-0.2719675554602805,0.05036034175957426,False
92,football,weak,-0.6549806084952822,-0.02080177540935896,True
93,football,faithful,-1.2692778794830668,-0.0056267333654466825,True
94,football,capable,-0.4231947734482893,0.08231729236088782,False
95,football,fraudulent,-0.8461612727211661,0.039472141491097526,False
96,football,skeptical,-0.3548539246213373,0.1316641783561883,False
97,football,trim,0.7124756178339636,0.06844435595803983,True
98,football,fearful,-0.5842270671920798,0.04728508235466656,False
99,football,prim,-0.03367926303973863,-0.025975592474987014,True
100,football,skillful,-1.2962362244278611,0.13535776169635946,False
101,football,shallow,-0.5507447945240727,0.052789061645322564,False
102,football,peaceful,-0.7174963198768333,-0.056497384463059915,True
103,football,miserable,0.24169133488689226,0.07126122110194359,True
104,football,paranoid,-0.16388265949000533,0.15628087003610286,False
105,football,strict,-0.07724815391433779,-0.040394954277186944,True
106,football,efficient,-0.4911364980753686,0.06709932926653832,False
107,football,emotional,-0.17678486029111107,0.03579560928180391,False
108,football,honest,-0.5980058756188347,0.11581574241314442,False
109,football,patriotic,1.026258304580416,0.16641588652345604,True
110,football,calculating,-0.4318889564993994,0.14092198969434153,False
111,football,genuine,-0.6135238183130639,0.05167194996535643,False
112,football,towering,-0.4453780817004904,0.001408148599374373,False
113,football,heroic,-0.7607962083519215,0.06272047882288853,False
114,football,delicate,-1.134557398927824,-0.1835680321837508,True
115,football,sharing,-0.6384930478507189,0.06009815056553909,False
116,football,solid,0.2813319993882531,0.10632103099069604,True
117,football,enigmatic,-0.6875437045916197,-0.02821182714248668,True
118,football,gloomy,-0.4713755064228037,0.04501639526484757,False
119,football,deceptive,-1.3383772248371089,-0.00379044136058242,True
120,football,active,0.3938272491402856,-0.025883913640436244,False
121,football,greedy,-0.04400694346322377,0.16471713981414274,False
122,football,preoccupied,0.17387201154728116,0.09833294216932682,True
123,football,unrealistic,-0.417076540622712,-0.14072488349249548,True
124,football,unstable,-0.7306427457458091,-0.11414489406062985,True
125,football,clean,-0.5406720496704347,-0.05785648202246031,True
126,football,dependent,-0.5542351587199166,-0.05748769586578183,True
127,football,malicious,-1.0114754400640795,0.060139028641655635,False
128,football,dull,-0.5663672255909863,0.0659159856532785,False
129,football,stable,-0.378028397656266,-0.016641398314755338,True
130,football,humorous,-1.1711828542822011,0.11505412496859073,False
131,football,restrained,-0.9492645735972084,0.1619875853961898,False
132,football,protective,0.1054232565863908,0.030847680818370575,True
133,football,crazy,-0.24916605359667954,0.02727813467751321,False
134,football,impulsive,-0.22121849274200994,0.10035523104989404,False
135,football,stylish,0.14605901101459354,-0.013484111017641142,False
136,football,hostile,-0.0500000743975126,0.033736476927096505,False
137,football,sporting,1.927141715353232,0.20107299123089645,True
138,football,impractical,-0.6229494298389266,-0.05435113377146145,True
139,football,independent,0.1224201209594214,-0.07848039023689148,False
140,football,busy,-0.5119858635297297,0.09319496228298817,False
141,football,narrow,-0.40653825887083983,0.02335040285602551,False
142,football,gallant,-0.4952905589060586,0.12900079903471698,False
143,football,complaining,0.14113273642275542,0.12182257230709895,True
144,football,maternal,-0.8460069439542581,-0.1503340956725821,True
145,football,steadfast,-1.0617844559503915,0.04661101596631837,False
146,football,suspicious,-0.5020874421460298,0.0726837900036136,False
147,football,brilliant,-0.4636452478870206,0.04051253315681337,False
148,football,irresponsible,-0.4992611750029318,0.10216523287548604,False
149,football,predatory,-0.3980738412186477,0.10786720405943943,False
150,football,subjective,-0.5649213178468581,-0.03709541314329528,True
151,football,spontaneous,-0.9293296030664792,-0.08169619641756143,True
152,football,scholarly,-1.0308747578930282,0.10596433987649223,False
153,football,kind,-0.7840632500479375,-0.01277179424212651,True
154,football,foolish,-0.5376977016287601,0.10944976073802552,False
155,football,creative,-0.6486609950491787,0.07910764041800902,False
156,football,mystical,-1.2068948810021014,-0.09853164566587023,True
157,football,misguided,-0.6272691172364502,0.12291014352394165,False
158,football,abrupt,-1.1649990815152242,0.0076139994095053625,False
159,football,cold,-0.5065132608990163,0.08073340691848299,False
160,football,slow,-0.7833248309724676,0.052792651620183435,False
161,football,cheerful,-0.6338506327722124,-0.027393397117759358,True
162,football,difficult,-0.617141875525014,-0.11151487165394797,True
163,football,questioning,-0.6283676617858114,0.10846746567032706,False
164,football,superficial,-0.8456504544891009,-0.05981210227312605,True
165,football,transparent,-0.7783964456387179,-0.1340279793286861,True
166,football,cruel,-1.1316904382594195,-0.0805168902099779,True
167,football,tall,1.0709916021263843,0.07076662203624884,True
168,football,contradictory,-1.4436145613843834,-0.11958521066313532,True
169,football,earnest,-0.7475628811957671,0.11304186003960688,False
170,football,experimental,-0.611377261384684,0.021263109531042847,False
171,football,tiny,0.18942445579423625,-0.07506107518276554,False
172,football,sensitive,-0.9149438356158416,0.08258728524018409,False
173,football,sensual,-1.0384149503867943,-0.16256529605038295,True
174,football,anxious,-0.13025701478078291,0.1250680270524079,False
175,football,responsible,-0.4665221127102514,0.09183641819802814,False
176,football,colorful,-0.7374206357101875,-0.09828113216228884,True
177,football,forceful,-0.8982036410918746,0.09932718619583836,False
178,football,alert,-0.6769137452729966,0.15960589436678327,False
179,football,loyal,-0.4128506860642421,0.1428938706936197,False
180,football,balanced,0.07008775203379848,0.044412488276629435,True
181,football,soft,-0.3467385602535178,-0.037304206772717015,True
182,football,political,0.4119716351553219,0.02073820798471697,True
183,football,fair,-0.5165176084347854,-0.06410526123152614,True
184,football,formal,-0.8629573199601864,0.0017328531467927456,False
185,football,popular,0.31571208002498696,0.0175049950587186,True
186,football,sober,-0.5731863120538961,0.10198034170072147,False
187,football,overweight,1.6486029770046315,0.12861800834199952,True
188,football,daring,-0.741719487932055,0.012106504943956287,False
189,football,honorable,-1.0939846688440542,0.04315766468026195,False
190,football,vague,-0.7369560956632507,-0.005659578607986001,True
191,football,leader,-0.09351609641700652,0.12442178577264992,False
192,football,winning,0.6221010620816636,0.051202732833479904,True
193,football,reflective,-0.1456454429310425,0.07227653195573101,False
194,football,meticulous,-0.6952706456988649,0.08701846784791217,False
195,football,lazy,0.1648631409553448,0.2507187220327781,True
196,football,clever,-0.8995713233912774,0.14380526125069507,False
197,football,glamorous,0.03130037929900708,-0.22303232413038748,False
198,football,dedicated,-0.18038026409399627,0.011939802645374451,False
199,football,profound,-1.7449163507048011,-0.04402314467309118,True
200,football,passive,-0.2837491417443,0.050847424315859036,False
201,football,confused,-0.04953850535022819,0.08880681572053746,False
202,football,understanding,-1.0279179503108955,0.08074321199139373,False
203,football,practical,-0.884850986156168,-0.03222883099342905,True
204,football,enthusiastic,0.19286194537956836,0.11886703653127187,True
205,football,obvious,-0.9289994315915578,-0.0931835661789092,True
206,football,simple,-0.94667402798819,-0.0744982557653696,True
207,football,cerebral,0.3425158962134716,0.13024839036353175,True
208,football,naive,-0.12699318653942365,0.043204512908418924,False
209,football,sexy,-0.5342380247323266,-0.08530126703872715,True
210,football,quiet,-0.5251834947170639,0.11686669616649775,False
211,football,amusing,-1.2015641532197867,0.1004916853387603,False
212,football,respectful,-0.389573812606084,0.109633548658652,False
213,football,conscientious,-0.3027848972204729,0.1069578732683196,False
214,football,knowledge,-0.7792117483774056,0.04205583692582274,False
215,football,religious,-0.3880674937994706,0.01205407898731454,False
216,football,relaxed,0.24382971033109346,0.17043606637779204,True
217,football,sentimental,-0.5856657313586934,0.010603950521126776,False
218,football,odd,-0.4988764557881729,-0.0026713027577452923,True
219,football,educated,-0.3800086002338044,0.07393689615583557,False
220,football,troublesome,-0.5731691842097499,-0.050884077337979394,True
221,football,dignified,-0.9831982879666084,-0.06288896554199112,True
222,football,intelligent,0.21990113037934086,0.08039885667334007,True
223,football,selfish,-0.037222251175313366,0.052517405664861315,False
224,football,courteous,-0.7054038505662891,0.16150302082320234,False
225,football,stern,-0.9845284205097072,0.08282805956649437,False
226,football,complex,-1.216427138698582,-0.12473964058200215,True
227,football,confident,0.2296939090970577,0.15528758841757448,True
228,football,modest,-0.3689034399537337,0.04952466761672762,False
229,football,calm,-0.33817583443520693,0.11718911714824212,False
230,football,stiff,-0.6997795844342725,0.16916276328662813,False
231,football,rustic,-0.5730690029622341,-0.03191286860401139,True
232,football,healthy,0.13956876283555802,0.059417387506461326,True
233,football,provocative,-0.9264996528453814,-0.0941295976777052,True
234,football,disturbing,-0.938893087256358,-0.0950964134150694,True
235,football,ordinary,-0.2205857632785419,-0.07290522904179625,True
236,football,decent,0.2626854002862322,0.13336790527315165,True
237,football,systematic,-0.8536605122120969,-0.0183735621167481,True
238,football,physical,0.1631286461223602,0.02754747465442806,True
239,football,false,-1.3149735486761065,-0.07513393064077786,True
240,football,deep,-0.21743325542046754,0.0977317674267581,False
241,football,friendly,0.418011355505858,0.09641224070733884,True
242,football,invisible,-0.6195757153197452,-0.0190170913095295,True
243,football,playful,-0.9497217129025802,0.08803261137488466,False
244,football,ruined,-0.6496447438999602,-0.07255041879720048,True
245,football,accessible,-0.9527281434875366,-0.05838713016514015,True
246,football,arrogant,-0.03674895848741363,0.1895927560368161,False
247,football,bizarre,-0.4622943683350482,-0.0317349973172371,True
248,football,passionate,0.1645332266249492,0.060881590679257525,True
249,football,outrageous,-0.512064849353133,-0.025920093377475813,True
250,football,vulnerable,-1.0944655810596655,-0.015421379526543556,True
251,football,upright,-0.4018262620079242,0.13639737838692914,False
252,football,negative,-0.22070498585917167,0.08987451547738701,False
253,football,mature,-0.08467612350800513,0.09380929638532312,False
254,football,surprising,-0.7682219957661024,-0.09850317135056166,True
255,football,dominating,0.7361056095329163,0.07943528361599614,True
256,football,buff,0.1952604937843612,0.15231035733397238,True
257,football,steady,-0.7451195903198871,0.10760521282797317,False
258,football,brutal,-0.31927199132628115,0.018333243338888163,False
259,football,aspiring,0.4894582381116978,0.061496320381710434,True
260,football,attractive,0.33733648831103624,-0.1529873734861128,False
261,football,critical,-0.7022185955097798,-0.008660516015188682,True
262,football,clumsy,-0.3300232010833524,0.09268147842285276,False
263,football,authoritarian,-0.5276382941049437,0.07706218390771846,False
264,football,tough,0.25543926192093674,0.0807718302231639,True
265,football,conservative,0.3482930720895766,0.08810033048999537,True
266,football,dynamic,-0.7768444997778575,-0.06995624934708354,True
267,football,challenging,-0.5619452290261273,-0.03306321740138251,True
268,football,ridiculous,0.2117493298136086,0.10274643378874314,True
269,football,discouraging,-0.3736306032695432,-0.007530304795129481,True
270,football,ignorant,-0.4076757628580674,0.12339780202969633,False
271,football,tidy,-0.3698487747077763,-0.02163585703657841,True
272,football,curious,0.01791229810314845,0.07746414862345688,True
273,football,humble,-0.4505954518713535,0.15089101444541078,False
274,football,impatient,-0.2980647634480936,0.1874090773192701,False
275,football,caring,-0.7651774651348809,0.022903130190323657,False
276,football,realistic,-0.4503459629748008,-0.026521428707598514,True
277,football,courageous,-0.9090526065417706,-0.0023654304895519467,True
278,football,painstaking,-1.2008552551829903,-0.015382519430957468,True
279,football,extraordinary,-0.9630118572358134,-0.2178772763008998,True
280,football,disruptive,-0.37748307240370543,0.1790216456191176,False
281,football,progressive,-0.07036674263726306,-0.09220798144801122,True
282,football,mellow,-0.3060720316275555,0.2132848853634784,False
283,football,eloquent,-1.185630099669831,0.05516287514327813,False
284,football,focused,0.24689934302630484,0.18663703366929246,True
285,football,reserved,-0.4209811026911263,0.05569036022209182,False
286,football,cynical,0.15219532658473367,0.14579833493005992,True
287,football,muscular,0.4269106970685056,0.15476362814846095,True
288,football,reliable,-0.7797572289434893,0.03902303099368859,False
289,football,smooth,-0.6012170137987088,0.04331716593040828,False
290,football,ambitious,0.19502902430582414,0.10556500728556216,True
291,football,erratic,-0.2318493607108387,0.14884363713030702,False
292,football,outspoken,0.3969788233206453,0.09758043592494813,True
293,football,dramatic,-0.8471745327447423,-0.012436009905005804,True
294,football,conventional,-0.5162427025561835,-0.039249953744007325,True
295,football,ripped,0.6170334653677612,0.13047777933232002,True
296,football,neat,-0.33885527953702776,-0.02277010815314249,True
297,football,tense,-0.3328551803118777,0.1184544435260565,False
298,football,impressive,-0.0785902422210757,-0.009083483132873185,True
299,football,skinny,0.803326772407181,0.10225776136405428,True
300,football,slender,0.6055979728205574,-0.08982672670453518,False
301,football,secretive,-0.4266026266079441,0.14831650761918333,False
302,football,thorough,-1.0972115778676088,0.06965812741012108,False
303,football,obsessive,-0.0949797776816373,0.13999678448166725,False
304,football,open,-0.4568722107297969,-0.0005644118266210982,True
305,football,bewildered,-0.09963216892225957,0.11674110259821364,False
306,football,extreme,-0.4078039063762474,-0.02614503522915389,True
307,football,trendy,0.12246638696084325,-0.08302829157443771,False
308,football,fat,0.7073710704433703,0.12421656946296007,True
309,football,sarcastic,-0.15487422166932135,0.1576611455641663,False
310,football,innovative,-0.795237697519879,0.03970225182207498,False
311,football,irrational,-0.4677815023660306,-0.03250200370060397,True
312,football,desperate,0.10026511917597164,0.07569866602185504,True
313,football,fiery,0.4976907492120486,0.005448325747245435,True
314,football,bland,-0.6741252256336575,-0.0001522908416114174,True
315,football,retiring,0.3471364376954836,0.10279879282101463,True
316,football,appreciative,-0.9021915710120414,0.12450476310139735,False
317,football,arbitrary,-1.3963217621664494,-0.07344482894104748,True
318,football,imaginative,-0.4061704480967172,0.08007317370939081,False
319,football,abrasive,-0.07898746838001887,0.14588541699176616,False
320,football,rational,-0.6235317026212951,0.0637989981913758,False
321,football,precise,-1.2741979945055435,0.009761689532554366,False
322,football,destructive,-0.5993526815725643,-0.039212012628887134,True
323,football,sympathetic,-0.9865440700824584,0.02173383489921446,False
324,football,adventurous,-0.14513693047541856,0.1224646551144919,False
325,football,cooperative,-0.31783774659700137,0.09666858280569568,False
326,football,hurried,-0.7718695029316576,-0.008692512516340109,True
327,football,benevolent,-1.1219684141955804,-0.015759889065895757,True
328,football,careless,-0.3352610645361267,0.16102431961546346,False
329,football,disciplined,-0.30837105043126745,0.2147282945208956,False
330,football,determined,0.3655928547035249,0.02258312051618984,True
331,football,gentle,-1.5892922289574969,0.0007602768355582861,False
332,football,decisive,-0.4634392810946768,-0.034952746994432404,True
333,football,brittle,-0.8511275870114662,-0.06812793868346273,True
334,football,gracious,-1.0752241910716152,-0.00705360381172112,True
335,football,stupid,0.1415888303181221,0.14519195117549474,True
336,basketball,generous,-0.919711223657148,0.020915027350046432,False
337,basketball,aggressive,0.2090031153750612,0.2023185928874127,True
338,basketball,sloppy,-0.5191867438953046,0.18513788310986606,False
339,basketball,grim,-0.7505903960941606,0.03349740684137402,False
340,basketball,organized,-0.05925243800530501,0.021205587002769446,False
341,basketball,secure,-0.7562652064308503,0.0918388209348659,False
342,basketball,serious,-0.5494369849537664,0.01234905295131946,False
343,basketball,helpful,-1.272758277011179,-0.014671708574722631,True
344,basketball,unhealthy,-0.05833669041325688,-0.035398726132957976,True
345,basketball,dry,-0.5989874691840656,0.14647991722565132,False
346,basketball,coarse,-0.6978522096914319,0.12202608087760472,False
347,basketball,blunt,-0.7901375347277572,0.1346380397884209,False
348,basketball,flamboyant,-0.2960916855780025,0.06641682598249149,False
349,basketball,moderate,-0.5274682029954887,0.10026179253991302,False
350,basketball,romantic,-0.9590676265800644,-0.10279956661493132,True
351,basketball,proud,-0.4917972755634351,0.0009889427019833363,False
352,basketball,elegant,-0.8570508858656432,-0.20914455239323265,True
353,basketball,flexible,-1.0166670564354534,0.07241514381563892,False
354,basketball,demanding,-0.6750111325660565,0.03940850670096537,False
355,basketball,sweet,-0.08834414311494619,-0.0780372726678706,True
356,basketball,directed,-0.8365242910526529,0.057796668959520174,False
357,basketball,competitive,1.0310529319507744,0.11768700307451405,True
358,basketball,crude,-0.5914114528894147,0.16199359807567298,False
359,basketball,modern,-0.7940512767634307,-0.044209994537594624,True
360,basketball,logical,-0.6414084331695766,-0.017016182063483456,True
361,basketball,rigid,-0.6833445668281056,0.0618896960710285,False
362,basketball,compassionate,-1.2226860201155592,-0.00969369914690266,True
363,basketball,wise,-1.1593096274730028,0.012196213436646291,False
364,basketball,artificial,-0.7482170614803391,-0.02443773168376847,True
365,basketball,intense,-0.2404549407913977,0.052716781032400746,False
366,basketball,subtle,-1.635390524948231,0.06074814585466992,False
367,basketball,fit,0.6531338311641005,0.04246938424685151,True
368,basketball,confidential,-0.9740398335679136,0.041710112132121585,False
369,basketball,youthful,-0.06825015189635507,0.035062116294414164,False
370,basketball,fixed,-0.7265618021120289,0.041970525543049315,False
371,basketball,patient,-1.1320875005666164,0.026473045308198,False
372,basketball,persuasive,-1.4525370842716894,0.00905796514796895,False
373,basketball,solitary,-0.6892338887071958,0.1081491855472111,False
374,basketball,sophisticated,-0.7074481262050129,-0.033120455410296096,True
375,basketball,pure,-0.8049147026933782,-0.0495690886570065,True
376,basketball,casual,-0.09441163482158346,0.13135197745270352,False
377,basketball,criminal,-0.5763708405780096,0.10896320030859934,False
378,basketball,firm,-1.0130286409150036,0.0913940458826634,False
379,basketball,warm,-0.9890775580148092,0.0013105705788651954,False
380,basketball,messy,-0.5842329195207058,0.045005477182826666,False
381,basketball,energetic,0.3308140933470907,0.054978293473953235,True
382,basketball,witty,-0.9770000092911671,0.03230113109320745,False
383,basketball,driving,1.1210321676739674,0.04919298137263102,True
384,basketball,quirky,-0.5176439329222757,0.0376445789032125,False
385,basketball,strong,-0.23418202659293094,0.033205905948633936,False
386,basketball,insulting,-0.6753511243387911,0.028569225832944037,False
387,basketball,cute,0.2785536492358513,-0.035176603489323555,False
388,basketball,extravagant,-0.989421593098864,-0.07162283502076525,True
389,basketball,predictable,-1.0444324923959514,0.04989403678726391,False
390,basketball,unpredictable,-0.9907517647627108,0.0738519296794261,False
391,basketball,dishonest,-1.1643154073091375,0.08502710577473244,False
392,basketball,frivolous,-0.7800419271002083,-0.0820133730726622,True
393,basketball,optimistic,-0.07814213575762476,0.042045478378473736,False
394,basketball,discreet,-1.2092928889067065,-0.05531283586442882,True
395,basketball,charismatic,-1.1088444671850328,0.017307699621463737,False
396,basketball,mistaken,-0.8513887960778546,0.006486231861138671,False
397,basketball,charming,-1.0279655211383527,-0.10974701877671476,True
398,basketball,athletic,2.246791260875752,0.10954255234449443,True
399,basketball,lyrical,-1.354457996443944,-0.014715573013486041,True
400,basketball,exciting,-0.6133914746240736,-0.007532497179051134,True
401,basketball,timid,-0.2321853582873405,-0.012979078381992323,True
402,basketball,obedient,-1.2086242706795869,-0.03313579008185958,True
403,basketball,unreliable,-1.0081362461068095,0.11171390278172748,False
404,basketball,angry,-0.3808530234631356,0.04021427898440533,False
405,basketball,slim,0.43585008986527823,0.010099141570522238,True
406,basketball,constant,-0.9134836350102088,0.028132380209630062,False
407,basketball,shrewd,-0.6712451139830371,0.10360973881714554,False
408,basketball,whimsical,-1.2301762956881286,-0.04194014251118635,True
409,basketball,petty,-0.5272828339550851,0.08558916102955183,False
410,basketball,conciliatory,-1.4704264483541738,0.057325401228923226,False
411,basketball,admirable,-1.1688284427669346,-0.0934294868570872,True
412,basketball,stoic,-1.0089299411143935,-0.005462963361806144,True
413,basketball,objective,-0.8017213824279271,0.03023888272799577,False
414,basketball,mechanical,-0.3336185958808695,0.14375943538350353,False
415,basketball,hesitant,-0.14952820729867422,0.005929028841779637,False
416,basketball,stubborn,-0.14697327601108975,0.0649534944674828,False
417,basketball,short,0.3440580146103636,0.11829868273696675,True
418,basketball,treacherous,-1.0913530620767369,0.0017323593860069787,False
419,basketball,solemn,-1.4475713611508914,-0.06775877389218926,True
420,basketball,liberal,-0.2147621153510725,0.003744291669792336,False
421,basketball,crisp,-0.3931221537866578,0.1328896416999312,False
422,basketball,neutral,-0.4869268934564976,-0.12531046602641754,True
423,basketball,responsive,-0.7065405372600863,0.043753268378800086,False
424,basketball,original,-1.36779440827582,0.02935889643651408,False
425,basketball,private,-0.5936515910074229,0.04026096684265884,False
426,basketball,frightening,-1.2411745960936933,-0.08482322219964883,True
427,basketball,polished,-0.3435204095765893,0.07701087288096987,False
428,basketball,weak,-0.5987467379012158,0.020364572695348863,False
429,basketball,faithful,-1.6452788455215457,-0.05060367398671288,True
430,basketball,capable,-0.5348890719430487,0.021745874801404785,False
431,basketball,fraudulent,-1.0067799420045032,0.06333657773044478,False
432,basketball,skeptical,-0.29318012092201,0.03936050341703106,False
433,basketball,trim,0.5943320317707868,0.01937847979120256,True
434,basketball,fearful,-0.8392097789956237,-0.012720852487300295,True
435,basketball,prim,-0.3283020720988704,-0.08602770445422034,True
436,basketball,skillful,-1.1924831925906576,0.09572275007027672,False
437,basketball,shallow,-0.4574796338333843,0.10530844543360623,False
438,basketball,peaceful,-1.0122972749354604,-0.04547501103287111,True
439,basketball,miserable,0.0835152376870949,-0.0208107254249154,False
440,basketball,paranoid,-0.5369725112175477,0.0773161166644528,False
441,basketball,strict,-0.34765870025903045,0.02845249831605671,False
442,basketball,efficient,-0.3809363977988186,0.11335617335793922,False
443,basketball,emotional,-0.2615930802075121,-0.025848537756740144,True
444,basketball,honest,-1.0189319834441288,0.039306541130751466,False
445,basketball,patriotic,0.29247679086004336,0.07632271164176699,True
446,basketball,calculating,-0.3131709731476829,0.09445588246805063,False
447,basketball,genuine,-0.9973690799260532,-0.009480306686893866,True
448,basketball,towering,-0.37661412788378695,0.046661652671858775,False
449,basketball,heroic,-1.07709165843179,0.0066987886419071045,False
450,basketball,delicate,-1.1054729531841083,-0.1130400380404432,True
451,basketball,sharing,-0.5513871437432044,0.04382061354905641,False
452,basketball,solid,0.4749148514896315,0.15782869844977115,True
453,basketball,enigmatic,-0.6356518849523597,-0.06529324415874051,True
454,basketball,gloomy,-0.7577636929773891,0.014504321842508482,False
455,basketball,deceptive,-1.2919835275726763,0.07511228320574159,False
456,basketball,active,0.3645722291526891,-0.005852678878177168,False
457,basketball,greedy,-0.4655179977625073,0.17819443277988387,False
458,basketball,preoccupied,0.05192627231125967,0.0018208599293645942,True
459,basketball,unrealistic,-0.5390240309110295,-0.08284182942754781,True
460,basketball,unstable,-0.8635902925761567,-0.08990065113083742,True
461,basketball,clean,-0.7058359889514944,0.01704480016378572,False
462,basketball,dependent,-0.7953994285408943,0.018403644459371368,False
463,basketball,malicious,-1.3779982049423327,0.041995703679341384,False
464,basketball,dull,-0.8037203568200119,0.10694333390858947,False
465,basketball,stable,-0.6731306570394608,0.01445782601430076,False
466,basketball,humorous,-1.1854168421182665,0.05091051836288885,False
467,basketball,restrained,-1.2002523058465988,0.14668062165175708,False
468,basketball,protective,-0.15755985525298244,-0.02840520751090295,True
469,basketball,crazy,0.00043215685083369,-0.032676787860281935,False
