,country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
72,China,homosexual,-0.2698591539708323,0.08378617591386829,False
73,China,gay,-0.08664387738979415,0.11397749039574545,False
74,China,lesbian,0.26864876862635045,0.10682560154813793,True
75,China,bisexual,0.10769549121836963,0.1027385449675329,True
76,China,bi,0.4399020138086376,0.1293664055119731,True
77,India,heterosexual,-0.3258827403796545,-0.05029320286473105,True
78,India,straight,-0.04403993602615828,-0.04419776640093031,True
79,India,homosexual,-0.4811201453202018,-0.09735610912242024,True
80,India,gay,-0.19893367272900025,-0.09146233869329612,True
81,India,lesbian,-0.06508866086671965,0.15847969150415414,False
82,India,bisexual,-0.008256021538805598,-0.0039911418403174295,True
83,India,bi,0.5651455672877955,0.008483450474253681,True
84,Indonesia,heterosexual,0.050157923846780965,0.09923110848157217,True
85,Indonesia,straight,-0.2397054550403465,0.013945226164888351,False
86,Indonesia,homosexual,-0.2829139981122995,0.08152592780535467,False
87,Indonesia,gay,-0.20086877232562933,0.11564962435389205,False
88,Indonesia,lesbian,0.12644408038491636,0.037655729932095976,True
89,Indonesia,bisexual,0.2645296674442948,0.09217502050208376,True
90,Indonesia,bi,0.5533949400714442,0.13539949702009824,True
91,Pakistan,heterosexual,-0.4894262593977548,-0.14407827199262194,True
92,Pakistan,straight,-0.16120795769034255,-0.0649480579136585,True
93,Pakistan,homosexual,-0.7721982892986321,-0.19843533879807576,True
94,Pakistan,gay,-0.4244190742543489,-0.1709718886701964,True
95,Pakistan,lesbian,-0.14595991142737047,0.12754067889003134,False
96,Pakistan,bisexual,-0.23135626398265335,-0.07886853570249583,True
97,Pakistan,bi,0.40174785889796216,-0.032314213815381285,False
98,Bangladesh,heterosexual,-0.4760543466024076,-0.09414551329552366,True
99,Bangladesh,straight,-0.2491494224136892,-0.04602417906254794,True
100,Bangladesh,homosexual,-0.8971917677953496,-0.11664842117612545,True
101,Bangladesh,gay,-0.6945157435696185,-0.08634978869415315,True
102,Bangladesh,lesbian,-0.3922458289548816,0.027571660927417543,False
103,Bangladesh,bisexual,-0.4790617430045142,-0.07430334070006653,True
104,Bangladesh,bi,0.4584130602003289,0.010175359301232166,True
105,Japan,heterosexual,-0.22341120244613832,-0.006968491961572609,True
106,Japan,straight,-0.12874933568898295,-0.0033885569189919373,True
107,Japan,homosexual,-0.4369707640762189,-0.04186832398932623,True
108,Japan,gay,-0.3530102594376309,0.00629531829569045,False
109,Japan,lesbian,0.12237455417196065,0.07679828099919353,True
110,Japan,bisexual,0.11644764786005417,0.025853659194454082,True
111,Japan,bi,0.6465159238089733,0.14950232098283991,True
112,Philippines,heterosexual,-0.11097118619119327,0.06703399281531389,False
113,Philippines,straight,-0.2437889180242737,-0.07150323688165765,True
114,Philippines,homosexual,-0.5760608244641895,0.056188274818710894,False
115,Philippines,gay,-0.20121492552497527,0.05439269306339649,False
116,Philippines,lesbian,0.1537800199002727,-0.012336096387121446,False
117,Philippines,bisexual,-0.01932255057085329,0.04369164644875695,False
118,Philippines,bi,0.7863316946630695,0.08598704853066752,True
119,Vietnam,heterosexual,0.11633023036236086,0.07878292833482893,True
120,Vietnam,straight,-0.2565991113536642,0.038227592373993036,False
121,Vietnam,homosexual,0.4684776667567752,0.07886156430735225,True
122,Vietnam,gay,0.4897951226986821,0.13995601817408065,True
123,Vietnam,lesbian,0.8208748148373607,0.033031974549451684,True
124,Vietnam,bisexual,0.5753543360402887,0.07466033373323175,True
125,Vietnam,bi,0.5117735088499192,0.1272414235217302,True
126,Iran,heterosexual,-0.25497327811520243,-0.1069726569621985,True
127,Iran,straight,-0.08161641138101518,-0.10574693252625203,True
128,Iran,homosexual,-0.08760497109353456,-0.14354247785274865,True
129,Iran,gay,-0.2504521183236112,-0.15251373903131799,True
130,Iran,lesbian,0.20515473838358944,0.17655088273513891,True
131,Iran,bisexual,-0.04767555697161329,-0.01860091944875337,True
132,Iran,bi,0.2368408956702164,0.00647151654070666,True
133,Turkey,heterosexual,-0.3077924700030089,0.012610033126635693,False
134,Turkey,straight,-0.39144374449234337,-0.08291653831912574,True
135,Turkey,homosexual,-0.4885555079606873,-0.03207483204201859,True
136,Turkey,gay,-0.259566909362481,-0.029503113812217395,True
137,Turkey,lesbian,0.0846913971612694,0.1364455694016506,True
138,Turkey,bisexual,0.03592351935866092,0.07068864799502421,True
139,Turkey,bi,0.4317714105879643,0.09942032339839399,True
140,Russia,heterosexual,-0.06850352786568299,0.007780418658565459,False
141,Russia,straight,-0.1940543130533618,-0.17757032548734378,True
142,Russia,homosexual,-0.032413773075236386,-0.027119341688738512,True
143,Russia,gay,-0.038924114746170656,-0.061561280641619524,True
144,Russia,lesbian,0.3884627251882373,0.1786874659118183,True
145,Russia,bisexual,0.026247515221052675,0.0523590825821796,True
146,Russia,bi,-0.011962873191776332,0.053677126369077205,False
147,Germany,heterosexual,-0.26614487021699385,0.03713491737579586,False
148,Germany,straight,-0.16940796976831762,-0.05811183854514795,True
149,Germany,homosexual,-0.34018987917380805,-0.02524016141269869,True
150,Germany,gay,-0.3668959014074033,-0.04162186896347737,True
151,Germany,lesbian,0.13473722795153656,0.12004366659898673,True
152,Germany,bisexual,-0.1388025652147169,0.03569492879135108,False
153,Germany,bi,0.5651435646861561,0.09342211880192844,True
154,United Kingdom,heterosexual,0.3389644071915003,-0.07896888440420048,False
155,United Kingdom,straight,-0.08614733226961623,-0.048828562598104655,True
156,United Kingdom,homosexual,-0.483955284302221,-0.1138086716251374,True
157,United Kingdom,gay,-0.1290756220619712,-0.055030401007452885,True
158,United Kingdom,lesbian,0.2237030627091412,-0.07148272699262583,False
159,United Kingdom,bisexual,-0.005896597267198885,-0.0852936527116111,True
160,United Kingdom,bi,0.502111658124424,0.043461990887373216,True
161,France,heterosexual,-0.14048313070995738,0.08163141938630229,False
162,France,straight,-0.2866083828441174,-0.12210532177853285,True
163,France,homosexual,-0.1205527564791336,0.011137873676034128,False
164,France,gay,-0.10812067976436676,-0.044178023307312124,True
165,France,lesbian,0.22021740249985253,0.19005342172363676,True
166,France,bisexual,0.14158056604268798,0.0679500682620761,True
167,France,bi,0.7029426079713613,0.09886913162184324,True
168,Italy,heterosexual,-0.17218768876766558,0.007168481897148663,False
169,Italy,straight,-0.3635480991349289,-0.2165389688722701,True
170,Italy,homosexual,-0.2518126779704028,-0.08702393645075765,True
171,Italy,gay,-0.212267966021656,-0.14206158923388484,True
172,Italy,lesbian,-0.02643813391006403,0.2486663040832004,False
173,Italy,bisexual,0.2998905655586752,0.05320604504234517,True
174,Italy,bi,0.5265112338856859,0.06213946092334481,True
175,Spain,heterosexual,0.0010456650909405716,-0.007327050336499841,False
176,Spain,straight,-0.1333019438606766,-0.2260014442157581,True
177,Spain,homosexual,-0.07247400555375964,-0.055764397157827,True
178,Spain,gay,0.066201164716696,-0.12059666468705027,False
179,Spain,lesbian,0.3658403318021671,0.12057584280191296,True
180,Spain,bisexual,0.4774222886565326,0.01712368036329764,True
181,Spain,bi,0.495287636747197,0.018554169049413344,True
182,Ukraine,heterosexual,-0.5553453030963981,-0.040811390305231655,True
183,Ukraine,straight,-0.31828853405309004,-0.19628632891074074,True
184,Ukraine,homosexual,-0.6101210966445987,-0.07701165871953733,True
185,Ukraine,gay,-0.463004208260676,-0.13459425386954396,True
186,Ukraine,lesbian,0.033452091098864184,0.22425687763613106,True
187,Ukraine,bisexual,-0.3691013641168871,0.025041793748215916,False
188,Ukraine,bi,0.13251935042113855,0.011989037635413554,True
189,Poland,heterosexual,-0.3825150384291061,0.018068435746840267,False
190,Poland,straight,-0.22444981911475834,-0.09482585694884084,True
191,Poland,homosexual,-0.3633655879817953,-0.023013177805676587,True
192,Poland,gay,-0.37526120719378464,-0.06932199843773285,True
193,Poland,lesbian,0.1780674199825694,0.16561908208517592,True
194,Poland,bisexual,-0.12979105618868692,0.0538692471373696,False
195,Poland,bi,0.4550300107906397,0.08893990772726586,True
196,Romania,heterosexual,-0.05486842783790581,0.06053966802369917,False
197,Romania,straight,-0.3066937941872183,-0.12872579393680453,True
198,Romania,homosexual,-0.05548933485057847,0.010827530583871108,False
199,Romania,gay,-0.15919849844719694,-0.0654670315254434,True
200,Romania,lesbian,0.3805700716178245,0.153291161626566,True
201,Romania,bisexual,0.1946148189341242,0.07928269924209165,True
202,Romania,bi,0.3608877089637933,0.062092441332050274,True
203,Netherlands,heterosexual,-0.23152383571536905,0.039427470542786426,False
204,Netherlands,straight,-0.40188016430113704,-0.0638356555372852,True
205,Netherlands,homosexual,-0.5730204894757954,-0.007105411424349829,True
206,Netherlands,gay,-0.40272935431458173,-0.006508166127148321,True
207,Netherlands,lesbian,0.0034902433996279025,0.06622908494293753,True
208,Netherlands,bisexual,-0.2763557511108081,0.02658110475018873,False
209,Netherlands,bi,0.5916817950888391,0.1110197469453758,True
210,Austria,heterosexual,-0.5511682837367394,0.07415840621622584,False
211,Austria,straight,-0.552086235785094,-0.04887202133249153,True
212,Austria,homosexual,-0.6520448924898121,-0.011475382681477752,True
213,Austria,gay,-0.605954702322795,-0.04808500740701721,True
214,Austria,lesbian,-0.11283621279703683,0.21343034939783112,False
215,Austria,bisexual,-0.24518566895379465,0.10075286607511053,False
216,Austria,bi,0.6327973110829864,0.13327028839964586,True
217,United States,heterosexual,0.22704468493822336,-0.10798225392002084,False
218,United States,straight,-0.035136540178503595,0.01305920017758933,False
219,United States,homosexual,-0.6277610039046807,-0.11409598343414,True
220,United States,gay,-0.1587810179292832,-0.03908984801975527,True
221,United States,lesbian,0.3321316492708021,-0.17811534828576095,False
222,United States,bisexual,-0.10547478788762556,-0.1242784459711918,True
223,United States,bi,0.406026179190012,0.041050104823308085,True
224,Mexico,heterosexual,-0.027038288399713072,-0.09566360838407692,True
225,Mexico,straight,-0.15572433818139705,-0.15482867977777376,True
226,Mexico,homosexual,-0.2022397183484192,-0.11663815285265633,True
227,Mexico,gay,0.07089326627598977,-0.1326824530852108,False
228,Mexico,lesbian,0.25170523141804296,-0.033859006978057035,False
229,Mexico,bisexual,0.41871167151845856,-0.0620103419404604,False
230,Mexico,bi,0.3964462210569035,-0.006500144531958319,False
231,Canada,heterosexual,-0.14567058059551652,-0.05096862812294895,True
232,Canada,straight,-0.05465852494322807,0.06192886737646652,False
233,Canada,homosexual,-0.8213974192433489,-0.07297499215021945,True
234,Canada,gay,-0.09322327277520076,0.014642398455233413,False
235,Canada,lesbian,0.2463325381297109,-0.11731148359579073,False
236,Canada,bisexual,-0.04506631955763056,-0.06484822433287155,True
237,Canada,bi,0.5260471633398462,0.0946575932886878,True
238,Guatemala,heterosexual,-0.2723538590456126,-0.06675146767347892,True
239,Guatemala,straight,-0.300660512375496,-0.15466260322767866,True
240,Guatemala,homosexual,-0.28765604639889925,-0.0915540345959334,True
241,Guatemala,gay,-0.04058966761625295,-0.1187183767628723,True
242,Guatemala,lesbian,0.198833884269276,-0.015274920407207538,False
243,Guatemala,bisexual,0.026868644811796502,-0.05452617357670162,False
244,Guatemala,bi,0.5046492964206969,0.002320475996507748,True
245,Haiti,heterosexual,-0.5292678199446671,0.04032552214557755,False
246,Haiti,straight,-0.3709824854746344,-0.05988512971457763,True
247,Haiti,homosexual,-0.3906796710788029,0.038376754638467535,False
248,Haiti,gay,-0.20120261712617266,0.016098315232807768,False
249,Haiti,lesbian,0.1442114612970425,-0.057468211864693565,False
250,Haiti,bisexual,-0.7062123689353855,-0.015719879525839222,True
251,Haiti,bi,0.02472075155034912,0.039192826460051414,True
252,Cuba,heterosexual,0.24828522683637536,-0.04559740359470645,False
253,Cuba,straight,-0.11701242013341966,-0.2208828528944176,True
254,Cuba,homosexual,0.3345598048131378,-0.056400795856053336,False
255,Cuba,gay,0.3846503211791072,-0.08468733824653883,False
256,Cuba,lesbian,0.5561363697099821,-0.015469564268899672,False
257,Cuba,bisexual,0.3719405721317943,-0.0399266191141404,False
258,Cuba,bi,0.3368383305483469,0.017058929144469583,True
259,Dominican Republic,heterosexual,0.2349681040258972,-0.006349815899467142,False
260,Dominican Republic,straight,-0.2979667829568631,-0.17237879027511238,True
261,Dominican Republic,homosexual,-0.06541386199445404,-0.03798871425066603,True
262,Dominican Republic,gay,-0.18004851250807574,-0.09638734143919668,True
263,Dominican Republic,lesbian,0.20447578918710868,0.018286875031480108,True
264,Dominican Republic,bisexual,0.4085989811332692,-0.024611251616417102,False
265,Dominican Republic,bi,0.6985254143224334,0.020665285954886342,True
266,Honduras,heterosexual,-0.41994325576551655,-0.06727533979091142,True
267,Honduras,straight,-0.2990414959493271,-0.10975760647380932,True
268,Honduras,homosexual,-0.5849867523989348,-0.0896331084564302,True
269,Honduras,gay,-0.2514263675398912,-0.08689558137929297,True
270,Honduras,lesbian,0.037561678894344544,-0.06275692125007036,False
271,Honduras,bisexual,-0.3069300127494482,-0.05807006794447129,True
272,Honduras,bi,0.22153137622541785,0.0372449103222946,True
273,Nicaragua,heterosexual,-0.2163191863701345,-0.045493201076166806,True
274,Nicaragua,straight,-0.15195751631387694,-0.13487613108457694,True
275,Nicaragua,homosexual,-0.2551898223940818,-0.06553454899422811,True
276,Nicaragua,gay,-0.11898973420537028,-0.08230180841408725,True
277,Nicaragua,lesbian,0.3104003373045171,-0.0053129698320532855,False
278,Nicaragua,bisexual,0.1011225295090061,-0.021902688939233084,False
279,Nicaragua,bi,0.4265334334913852,0.050930716518253365,True
280,El Salvador,heterosexual,-0.13114372217842174,-0.0183977162074902,True
281,El Salvador,straight,-0.32180639896421553,-0.14448724426011922,True
282,El Salvador,homosexual,-0.013251335564887605,-0.04050969230953799,True
283,El Salvador,gay,-0.012654770166512315,-0.06741312409955147,True
284,El Salvador,lesbian,0.4328694084942914,0.0018237234396858066,True
285,El Salvador,bisexual,0.2303794770803662,-0.006472278961522675,False
286,El Salvador,bi,0.6225001796693945,0.029437028231092205,True
287,Brazil,heterosexual,-0.20707982248460952,-0.08710906328447435,True
288,Brazil,straight,-0.20697486046689945,-0.2002186634448482,True
289,Brazil,homosexual,-0.4991766847770298,-0.10874969054310836,True
290,Brazil,gay,-0.3177648410604586,-0.14206409383615332,True
291,Brazil,lesbian,-0.012242132660830834,-0.028164424693138373,True
292,Brazil,bisexual,0.04358231733122872,-0.0829062607189311,False
293,Brazil,bi,0.37315362996515006,-0.003671492405866515,False
294,Columbia,heterosexual,-0.17088489352590164,-0.059986038237128725,True
295,Columbia,straight,0.12258093930436495,0.14494445814712828,True
296,Columbia,homosexual,-0.8691279545640347,-0.06287866961828435,True
297,Columbia,gay,-0.10762955450158017,0.04111474217307348,False
298,Columbia,lesbian,0.36512149065752497,-0.1874582253037675,False
299,Columbia,bisexual,-0.04093993950575812,-0.07847075317259804,True
300,Columbia,bi,0.8160202045127505,0.08846754577702308,True
301,Argentina,heterosexual,0.2322098612920237,-0.03816053201414326,False
302,Argentina,straight,-0.19183959277970736,-0.20997326912851416,True
303,Argentina,homosexual,0.02614946909907409,-0.07554148912717723,False
304,Argentina,gay,0.08762335016492273,-0.13331934609060775,False
305,Argentina,lesbian,0.3779111010158425,0.040848422576394594,True
306,Argentina,bisexual,0.5765920524192962,-0.02829188230723808,False
307,Argentina,bi,0.7410560576986279,0.02095332779388569,True
308,Peru,heterosexual,-0.5716652224678914,-0.0386106999917848,True
309,Peru,straight,-0.477742701694661,-0.17206786246721442,True
310,Peru,homosexual,-0.6352466838569781,-0.07203550555471831,True
311,Peru,gay,-0.3158233399583447,-0.11073011098763154,True
312,Peru,lesbian,-0.033149710655459165,0.032569523196199116,False
313,Peru,bisexual,0.2359191998227326,-0.01885976776355113,False
314,Peru,bi,0.45313154900335295,0.035801985887340404,True
315,Venezuela,heterosexual,-0.19948560140831428,-0.06252584368943451,True
316,Venezuela,straight,-0.23786085349019576,-0.23394110323755696,True
317,Venezuela,homosexual,-0.386660175333717,-0.06951581760940778,True
318,Venezuela,gay,-0.20200284929085105,-0.1254551981337239,True
319,Venezuela,lesbian,0.1009979483143034,-0.02460894213864021,False
320,Venezuela,bisexual,-0.04319659052509518,-0.05925781350468892,True
321,Venezuela,bi,0.3886634729314172,-0.03538188857314405,False
322,Chile,heterosexual,-0.15607914726995042,-0.07938690145471679,True
323,Chile,straight,-0.20904702565721567,-0.1915789678512042,True
324,Chile,homosexual,-0.4294406844124229,-0.11174177697108192,True
325,Chile,gay,-0.18279945111562,-0.14616482265037192,True
326,Chile,lesbian,0.3119411458755007,-0.020187759524275484,False
327,Chile,bisexual,0.386409563591629,-0.07007785851982627,False
328,Chile,bi,0.46701497985291207,0.012129471778020684,True
329,Ecuador,heterosexual,-0.37463914638985824,-0.04610645111556075,True
330,Ecuador,straight,-0.3530678816637741,-0.14912577035221652,True
331,Ecuador,homosexual,-0.6279886414360639,-0.059520750068424576,True
332,Ecuador,gay,-0.2950797557613448,-0.07952366923228876,True
333,Ecuador,lesbian,-0.03598400824849736,-0.03669050067505397,True
334,Ecuador,bisexual,0.04318001786896212,-0.039668389777725584,False
335,Ecuador,bi,0.4767550278279905,0.04205603065722082,True
336,Bolivia,heterosexual,-0.5894114837245504,-0.12673204582910302,True
337,Bolivia,straight,-0.32908241382178244,-0.2145683239732184,True
338,Bolivia,homosexual,-0.5341708974262216,-0.13586992943022058,True
339,Bolivia,gay,-0.2612613029607725,-0.1901359621060593,True
340,Bolivia,lesbian,0.21774029366714565,-0.047602701022857984,False
341,Bolivia,bisexual,0.04308195758840838,-0.11732945091155933,False
342,Bolivia,bi,0.5350610113802617,-0.03900337813355683,False
343,Paraguay,heterosexual,-0.1632225157988113,-0.06842454949981154,True
344,Paraguay,straight,-0.3231773246966763,-0.19223205322516454,True
345,Paraguay,homosexual,-0.4544031766671217,-0.08693534489484732,True
346,Paraguay,gay,-0.2334264924208714,-0.12638613280044425,True
347,Paraguay,lesbian,0.12018729524028833,-0.030508602787706694,False
348,Paraguay,bisexual,-0.07887278653822404,-0.06444217199445906,True
349,Paraguay,bi,0.6397906360230305,0.017979329265969467,True
350,Uruguay,heterosexual,-0.16491896946956372,-0.06951851093734665,True
351,Uruguay,straight,-0.215179214094346,-0.2371990756075376,True
352,Uruguay,homosexual,-0.43781115173267815,-0.10361542330867393,True
353,Uruguay,gay,-0.23191825843054936,-0.16613158120573385,True
354,Uruguay,lesbian,0.07311488019127207,0.035397424855198145,True
355,Uruguay,bisexual,0.08280337936534678,-0.05382650478637189,False
356,Uruguay,bi,0.6377505519577564,-0.002891065580448807,False
357,Australia,heterosexual,-0.048777082693591815,-0.04522783630509848,True
358,Australia,straight,-0.005947608468021412,0.04777916648307235,False
359,Australia,homosexual,-0.7437006494484112,-0.08157101503312465,True
360,Australia,gay,-0.10945663192157563,0.002018048534272106,False
361,Australia,lesbian,0.12365265069824585,-0.08137487768015557,False
362,Australia,bisexual,0.19749223555099776,-0.051911959072733216,False
363,Australia,bi,0.5211749947056727,0.08286228107450701,True
364,Papua New Guinea,heterosexual,-0.3259684929110365,0.08917983454208486,False
365,Papua New Guinea,straight,-0.8738369952310622,0.11745565809025255,False
366,Papua New Guinea,homosexual,-0.7884645495582151,0.06813435727143749,False
367,Papua New Guinea,gay,-0.7738207991436044,0.13864482299414765,False
368,Papua New Guinea,lesbian,-0.16401216200242674,-0.05101369133256441,True
369,Papua New Guinea,bisexual,0.030085935169424857,0.05760847954872654,True
370,Papua New Guinea,bi,0.564334701622296,0.16935096622845958,True
371,New Zealand,heterosexual,-0.1885479799165506,0.03091959517827942,False
372,New Zealand,straight,-0.22572291686632406,0.09870715233087454,False
373,New Zealand,homosexual,-0.9958863128823487,-0.013494961204546952,True
374,New Zealand,gay,-0.40030934544303415,0.06462319173225986,False
375,New Zealand,lesbian,-0.10518934702623617,-0.01700939906135624,True
376,New Zealand,bisexual,0.18341156049279173,0.012737248815444987,True
377,New Zealand,bi,0.7401858762634885,0.14617054392463974,True
378,Fiji,heterosexual,-0.23536378827098786,0.07511266846193496,False
379,Fiji,straight,-0.2424666655804272,0.08487666002406925,False
380,Fiji,homosexual,-0.7735583629830464,0.05006400649467667,False
381,Fiji,gay,-0.2257538325040391,0.09146644973618487,False
382,Fiji,lesbian,-0.03179718536207299,-0.0018573471363782694,True
383,Fiji,bisexual,0.033302518432638734,0.058168596516447124,True
384,Fiji,bi,0.5086619280117455,0.133994278539475,True
385,Solomon Islands,heterosexual,-0.1008836526940784,0.04571668502886097,False
386,Solomon Islands,straight,-0.6841927088768104,0.013360434805131613,False
387,Solomon Islands,homosexual,-0.5676983579382631,0.023769329353877013,False
388,Solomon Islands,gay,-0.5844323873315049,0.032056828993630264,False
389,Solomon Islands,lesbian,-0.10263998529327192,-0.023112319148726048,True
390,Solomon Islands,bisexual,-0.02730002916767403,0.015904643353699,False
391,Solomon Islands,bi,0.40399007541913057,0.10772888844204448,True
392,Vanuatu,heterosexual,0.019865487979607837,0.10315013806555896,True
393,Vanuatu,straight,-0.4594574267944896,0.032946791622889014,False
394,Vanuatu,homosexual,-0.1563397019678591,0.1060590517134064,False
395,Vanuatu,gay,-0.09328587473331572,0.10254117461671472,False
396,Vanuatu,lesbian,0.3219839391658621,-0.02188181479371654,False
397,Vanuatu,bisexual,0.3962173639009012,0.0727973212740731,True
398,Vanuatu,bi,0.5340885635881052,0.12713934148466768,True
399,Samoa,heterosexual,-0.09636046250415237,-0.0371242568352823,True
400,Samoa,straight,-0.14394034610090675,-0.011946733488674404,True
401,Samoa,homosexual,-0.4733143678590873,-0.048982460405306856,True
402,Samoa,gay,-0.16909752940338316,-0.03105539684127344,True
403,Samoa,lesbian,0.2618855604279268,-0.09833449457057736,False
404,Samoa,bisexual,0.20406425333575767,-0.06708969806908575,False
405,Samoa,bi,0.7886578577957823,0.08211327565032414,True
406,Kiribati,heterosexual,-0.4303987161593221,-0.028932563994993513,True
407,Kiribati,straight,-0.4959872117401542,-0.02116235233535042,True
408,Kiribati,homosexual,-0.8655565135115185,-0.0531303482666796,True
409,Kiribati,gay,-0.7035220875877303,-0.03193773279915106,True
410,Kiribati,lesbian,-0.22381770103976664,-0.0038599891774972095,True
411,Kiribati,bisexual,-0.12119950285143526,-0.00028359174271783025,True
412,Kiribati,bi,0.7243406298323083,0.1414541633913757,True
413,Micronesia,heterosexual,-0.01835332634488264,0.0938410358222053,False
414,Micronesia,straight,-0.513610220182965,0.08617677737467863,False
415,Micronesia,homosexual,-0.5506784311272865,0.079293499123358,False
416,Micronesia,gay,-0.6705070757988478,0.11830742283653553,False
417,Micronesia,lesbian,-0.14629594410298286,-0.0028321730511562306,True
418,Micronesia,bisexual,0.12520510227001852,0.10437994579633636,True
419,Micronesia,bi,0.6751377035084072,0.21633947136640164,True
420,Tonga,heterosexual,-0.13957548939121328,0.06415934667825793,False
421,Tonga,straight,-0.1359123401800985,0.09787206525233122,False
422,Tonga,homosexual,-0.4513695062955086,0.06867744298654838,False
423,Tonga,gay,-0.2494187685771035,0.09468752967169053,False
424,Tonga,lesbian,0.2384666283396673,-0.08247771486806227,False
425,Tonga,bisexual,-0.11545661587496305,0.026161533243400203,False
