country,religion,direct_correlation,indirect_correlation,same_correlation
Pakistan,atheist,-0.3661717232339236,-0.14711812128051074,True
Pakistan,Buddhist,-0.5150723449712457,0.12216390492338683,False
Pakistan,Christian,-0.6902716688065464,-0.11204442062694106,True
Pakistan,Hindu,1.6422149051732824,0.04379924323318296,True
Pakistan,Jewish,-0.4095433725996046,-0.03935267086151868,True
Pakistan,Muslim,2.2036044952512164,0.2436549443425195,True
Bangladesh,atheist,-0.6724418632900824,-0.06549484110151534,True
Bangladesh,Buddhist,0.9694977283183884,0.147870366040197,True
Bangladesh,Christian,-0.8738658623893518,-0.11437652724772115,True
Bangladesh,Hindu,1.4573638552227377,0.0009669816557284104,True
Bangladesh,Jewish,-1.0989450567659047,-0.09515853358804917,True
Bangladesh,Muslim,2.0617738962004286,0.07820337254114205,True
Japan,atheist,-0.8561277403190417,-0.018603983311305382,True
Japan,Buddhist,2.32494309302881,0.31491588378226704,True
Japan,Christian,-0.2681729684227744,0.2070560082968883,False
Japan,Hindu,-0.11330252309689955,-0.07999763832528999,True
Japan,Jewish,-0.3841743408116782,-0.01968860385779437,True
Japan,Muslim,-0.31445793443007586,0.0550592867425055,False
Philippines,atheist,-0.8721466875222457,0.005764870957582137,False
Philippines,Buddhist,1.0293905400217795,0.09717516010731844,True
Philippines,Christian,-0.2409477358393044,0.019167850322807004,False
Philippines,Hindu,-0.035932760277030525,-0.04441733778921586,True
Philippines,Jewish,-1.4798310282924452,-0.1423027722724036,True
Philippines,Muslim,0.8966203363256059,-0.07551638386911423,False
Vietnam,atheist,-0.28267480416863705,0.0947227170306816,False
Vietnam,Buddhist,2.024727000767779,0.2893470652935456,True
Vietnam,Christian,0.03196366556001284,0.15693606715493644,True
Vietnam,Hindu,0.03707505622418115,-0.06936102632481991,False
Vietnam,Jewish,-1.1779373389288037,-0.2085970387633596,True
Vietnam,Muslim,0.3114441633996565,0.004481486260263027,True
Iran,atheist,-0.19009951807760608,-0.12604303434265668,True
Iran,Buddhist,-0.5467298294459189,0.09376368436132652,False
Iran,Christian,-0.30627236381127004,-0.1190384412001844,True
Iran,Hindu,0.4342466471306524,0.1213303982908876,True
Iran,Jewish,0.12049881892818337,0.0481836224309498,True
Iran,Muslim,1.6645534353848048,0.2490525983903941,True
Turkey,atheist,-0.3081924389661022,-0.033547244739647805,True
Turkey,Buddhist,-0.9136152396566808,0.07189559583522485,False
Turkey,Christian,0.04379727790416392,0.06794948160580751,True
Turkey,Hindu,-0.06768954197507257,0.1499476202943177,False
Turkey,Jewish,-0.23181541109875614,-0.0024712901092088413,True
Turkey,Muslim,1.6050390319721886,0.1817334761656152,True
Russia,atheist,0.01976142562778064,-0.027808713314528808,False
Russia,Buddhist,-0.4989345789368074,-0.010041478228529679,True
Russia,Christian,0.09068899782484584,0.07537819683934753,True
Russia,Hindu,-0.1355552442823985,0.1046736516344506,False
Russia,Jewish,0.6145067693676302,0.03958694529773712,True
Russia,Muslim,-0.14076996555411267,0.00177567944950343,False
Germany,atheist,-0.1270293069216859,0.0020208348483442377,False
Germany,Buddhist,-0.5412326359519791,-0.01830106027005554,True
Germany,Christian,0.18422244994009135,0.1261334944607327,True
Germany,Hindu,-0.7664159121123105,0.013638953936954057,False
Germany,Jewish,0.5847834755933459,0.025136801764209647,True
Germany,Muslim,-0.6250122889881575,-0.06685334286958694,True
United Kingdom,atheist,-0.6426540177931133,-0.058519410425204525,True
United Kingdom,Buddhist,-0.019502249948234737,0.009516510502469034,False
United Kingdom,Christian,0.3065629382307667,0.15904493176601514,True
United Kingdom,Hindu,-0.17378581793087464,-0.13498171377151927,True
United Kingdom,Jewish,0.0458842265192881,-0.19663892766260507,False
United Kingdom,Muslim,0.6944828560362167,-0.04039971527915708,False
France,atheist,-0.7480222696613871,-0.06623252761930992,True
France,Buddhist,-1.06015346167571,-0.09097267385469528,True
France,Christian,-0.14096151739305335,-0.015484174889866772,True
France,Hindu,-0.8920438001921291,0.002305986662737616,False
France,Jewish,-0.09493099643863898,-0.007269668706650469,True
France,Muslim,-0.7136945135173526,-0.11791171789262862,True
Italy,atheist,-0.9032064679031768,-0.16756617222736642,True
Italy,Buddhist,-0.5391467162652674,0.04000141723436938,False
Italy,Christian,-0.07885407964965158,0.006185606460397587,False
Italy,Hindu,-0.5924042200672534,0.028404464413801456,False
Italy,Jewish,-0.4768630173074576,-0.09568419226839396,True
Italy,Muslim,-1.0026749914193491,-0.08784441335664145,True
Spain,atheist,-0.7300827442221836,-0.16789454035912396,True
Spain,Buddhist,-1.0928911813426592,-0.03826133623267027,True
Spain,Christian,-0.05304850353993662,-0.050943493432628516,True
Spain,Hindu,-0.7148778421272001,0.03685492713337113,False
Spain,Jewish,-0.3196970942203262,-0.040786737574030785,True
Spain,Muslim,0.20609568334231612,-0.027496325865979842,False
Ukraine,atheist,-0.6402784462186539,-0.09191526274181984,True
Ukraine,Buddhist,-1.3012911321362948,-0.07747295497873828,True
Ukraine,Christian,-0.4294476614428278,-0.022801079330541745,True
Ukraine,Hindu,-0.4914658842385682,0.14506589660255267,False
Ukraine,Jewish,0.4774253321930911,0.1194948287591406,True
Ukraine,Muslim,-0.7852091513304178,-0.02695185638663085,True
Poland,atheist,-0.4700750038245432,-0.05266607942850205,True
Poland,Buddhist,-0.8278138202930031,-0.0713878924798877,True
Poland,Christian,-0.38673990660132535,-0.021585572583664076,True
Poland,Hindu,-0.4722995309683772,0.08676991563321752,False
Poland,Jewish,0.9450070543996388,0.14070555173928626,True
Poland,Muslim,-0.6582709242182468,-0.07440796081824683,True
Romania,atheist,-0.6057692039836519,-0.07647018785954664,True
Romania,Buddhist,-1.2632900806730214,-0.07262338417654328,True
Romania,Christian,0.03350416512351823,0.019268114345679675,True
Romania,Hindu,-0.4162488143009746,0.12657670985575065,False
Romania,Jewish,-0.12654929354636069,0.004931246901851328,False
Romania,Muslim,-0.8545510556384109,-0.08476418686927786,True
Netherlands,atheist,-0.6205699530546149,0.0003989828261900062,False
Netherlands,Buddhist,-1.2501506423141824,-0.06985924145613708,True
Netherlands,Christian,-0.17454231572191942,0.08790801466465313,False
Netherlands,Hindu,-0.5248323316097678,0.002312673004259878,False
Netherlands,Jewish,-0.3453423875220307,-0.07295120790479688,True
Netherlands,Muslim,0.2331070130491788,-0.07018950652651071,False
Austria,atheist,-0.4537255262619028,-0.01917803177376832,True
Austria,Buddhist,0.0560257114503325,0.016289753616694016,True
Austria,Christian,-0.38189386217888266,-0.03800733008877434,True
Austria,Hindu,-0.6816859604114711,0.0617722410631541,False
Austria,Jewish,0.3073086091312737,-0.016153939999254074,False
Austria,Muslim,-0.5118392191264818,-0.07464668796414124,True
United States,atheist,-0.8573075665808866,-0.06138073458540296,True
United States,Buddhist,-0.47705219201456606,0.12919938675519627,False
United States,Christian,0.15829602990133051,0.20820053833381505,True
United States,Hindu,-0.661080093300598,-0.14232130190423528,True
United States,Jewish,0.3431694238979743,-0.1656577422597973,False
United States,Muslim,0.5975279367342325,0.07181753892268503,True
Mexico,atheist,-0.8612515063666917,-0.2176252171450204,True
Mexico,Buddhist,-0.7956246712010631,0.12639511278167082,False
Mexico,Christian,-0.5497011437632164,-0.009595721873466192,True
Mexico,Hindu,-0.6105214063982746,-0.033949920516341166,True
Mexico,Jewish,-0.5619865774506192,-0.15434977144954526,True
Mexico,Muslim,0.09613350132785346,0.06757193042412335,True
Canada,atheist,-0.8959315758417359,-0.02227808214231479,True
Canada,Buddhist,-0.17786822291734666,0.11120636147870856,False
Canada,Christian,0.004575381323257618,0.20411238091690684,True
Canada,Hindu,-0.9109788528207164,-0.1271578114674976,True
Canada,Jewish,-0.2429063282237768,-0.1696594376133093,True
Canada,Muslim,-0.31111584700810285,0.030394334023843624,False
Guatemala,atheist,-0.5351736637959608,-0.1703578313632072,True
Guatemala,Buddhist,-0.17512507091733967,0.06069728098682205,False
Guatemala,Christian,-0.4285625401653505,-0.05128405373248155,True
Guatemala,Hindu,-0.2912630011259773,0.009189240054964656,False
Guatemala,Jewish,-0.6239700414935097,-0.12134048944746607,True
Guatemala,Muslim,-0.11873417326400115,-0.01657893979186903,True
Haiti,atheist,-0.8812967578108429,0.00015363440296891636,False
Haiti,Buddhist,-0.7559739252126989,-0.10976930069759776,True
Haiti,Christian,0.03915688724286337,0.05006573265323519,True
Haiti,Hindu,-0.5824389835892031,-0.03820698753584675,True
Haiti,Jewish,-0.5450681194298892,-0.08833696417260799,True
Haiti,Muslim,-0.1372375845964628,-0.10194855368486863,True
Cuba,atheist,-0.7903131630009366,-0.13746344544467146,True
Cuba,Buddhist,-0.43452980264373703,0.00018307878821406705,False
Cuba,Christian,-0.4089194432272768,-0.028176431308224264,True
Cuba,Hindu,-0.9049676681865042,-0.04787737473878477,True
Cuba,Jewish,-0.4556813946531864,-0.15513420096165015,True
Cuba,Muslim,0.09783464276254472,-0.07976645842035787,False
Dominican Republic,atheist,-1.1628364703192802,-0.1441517172171561,True
Dominican Republic,Buddhist,-0.7596841734338096,-0.04449430197644656,True
Dominican Republic,Christian,-0.6643248079931346,-0.03367053132244326,True
Dominican Republic,Hindu,-1.1697456497889027,0.00020644238334571247,False
Dominican Republic,Jewish,-0.2962924961102574,-0.10624055749746758,True
Dominican Republic,Muslim,-0.6429427462893212,-0.09976139476652622,True
Honduras,atheist,-1.4048824409062728,-0.1659661943760664,True
Honduras,Buddhist,-0.6147562218638535,0.08376823881895606,False
Honduras,Christian,-0.2251037048202164,0.0587106077935954,False
Honduras,Hindu,-0.8870817694849403,-0.059652058013592836,True
Honduras,Jewish,-0.9900433906964874,-0.1640267878718042,True
Honduras,Muslim,-0.041565845924202746,0.0049352138841028325,False
Nicaragua,atheist,-1.2392507110145778,-0.15165071010061187,True
Nicaragua,Buddhist,0.08506443401364902,0.08462498329016166,True
Nicaragua,Christian,-0.3602690528035654,-0.021202419766184945,True
Nicaragua,Hindu,-0.6529345014563461,-0.019052746580136632,True
Nicaragua,Jewish,-0.8592849910455306,-0.10904790115870136,True
Nicaragua,Muslim,0.18140562586463505,0.003643557379707331,True
El Salvador,atheist,-0.7102573309161426,-0.1382026208731102,True
El Salvador,Buddhist,-0.4313864448229008,0.05316371169678595,False
El Salvador,Christian,-0.2891503987752424,-0.041761682540666825,True
El Salvador,Hindu,-0.7659991589664259,-0.021267127689937302,True
El Salvador,Jewish,-0.6645993002805917,-0.11444192459814825,True
El Salvador,Muslim,0.20311935957278465,-0.0153735777093532,False
Brazil,atheist,-1.1109351672300545,-0.16923664263531818,True
Brazil,Buddhist,-0.6259104182394121,0.026915709184181763,False
Brazil,Christian,-0.16534955806363585,0.044888663243031306,False
Brazil,Hindu,-0.4686504679197971,-0.013764230382826585,True
Brazil,Jewish,-1.0130139937368725,-0.12431921422906733,True
Brazil,Muslim,-0.9360885979224112,-0.04865870496431952,True
Columbia,atheist,-1.002863589987185,-0.003953217950912329,True
Columbia,Buddhist,0.2670735221144954,0.17976836864783646,True
Columbia,Christian,-0.18205369606299115,0.21526222675707488,False
Columbia,Hindu,-0.730158348469577,-0.19467167859225265,True
Columbia,Jewish,0.1485184943758143,-0.170453912910863,False
Columbia,Muslim,-0.3975923753316063,0.06568943026802829,False
Argentina,atheist,-1.2670765157759614,-0.18678620223491404,True
Argentina,Buddhist,-0.8574542945563193,-0.07115613001892575,True
Argentina,Christian,-0.3696159329321529,-0.06095319578473106,True
Argentina,Hindu,-0.9553634731285612,-0.014863950576875418,True
Argentina,Jewish,-0.2196767133676525,-0.06253606861518694,True
Argentina,Muslim,-0.7402933841847136,-0.08897798209584044,True
Peru,atheist,-0.9759705867781064,-0.1645241418240957,True
Peru,Buddhist,0.8756240989470523,0.08976147181168398,True
Peru,Christian,-0.4900624345696235,-0.0194105555406248,True
Peru,Hindu,-0.23467763335572614,0.003431772192811013,False
Peru,Jewish,-0.9560960256602372,-0.10599271168466223,True
Peru,Muslim,-0.8705031977282002,-0.065209765889362,True
Venezuela,atheist,-1.011616725418763,-0.17112434122634532,True
Venezuela,Buddhist,-0.4793313290404772,-0.06294241178805371,True
Venezuela,Christian,-0.26543404890453565,-0.050712073241750165,True
Venezuela,Hindu,-0.5354843719506707,-0.01217012553535347,True
Venezuela,Jewish,-0.5051350506258078,-0.09380119450088238,True
Venezuela,Muslim,-0.13109639562265404,-0.0694856067474376,True
Chile,atheist,-1.4645836107680923,-0.20919102210658028,True
Chile,Buddhist,0.16892172388956736,0.036878166436529414,True
Chile,Christian,-0.4394902362675304,-0.0009934177262772663,True
Chile,Hindu,-1.053909426875456,-0.057030268614474126,True
Chile,Jewish,-0.6770333947120402,-0.10756031161262547,True
Chile,Muslim,-1.4365775672848475,-0.08102818061984443,True
Ecuador,atheist,-1.0494200609441038,-0.15163404036455594,True
Ecuador,Buddhist,0.3484764916393166,0.04060896773399274,True
Ecuador,Christian,-0.2600127853389767,-0.010553640058792179,True
Ecuador,Hindu,-0.4606658833170219,-0.036592842073106695,True
Ecuador,Jewish,-0.7836183255680927,-0.13601735838771314,True
Ecuador,Muslim,0.007241420334280313,-0.0233967259715508,False
Bolivia,atheist,-0.7801311320966818,-0.23715275287172616,True
Bolivia,Buddhist,-0.02110635129586479,0.01133143667388396,False
Bolivia,Christian,-0.6242626801121515,-0.06411878375944127,True
Bolivia,Hindu,-0.3026553168160526,-0.01769627996701036,True
Bolivia,Jewish,-0.49943889709944106,-0.06594878269796216,True
Bolivia,Muslim,-0.8772236030117128,-0.03806757435591165,True
Paraguay,atheist,-1.198052305681678,-0.17449646119123066,True
Paraguay,Buddhist,-0.10879653941175056,0.033681959762030374,False
Paraguay,Christian,-0.4904793036116652,-0.036775477954209684,True
Paraguay,Hindu,-0.9090914988492748,-0.0405972209632682,True
Paraguay,Jewish,-1.1845255532465404,-0.1648803568140618,True
Paraguay,Muslim,-0.9925432979697144,-0.09341092997420122,True
Uruguay,atheist,-1.3931035573061303,-0.21560842140041536,True
Uruguay,Buddhist,-0.3777133674354607,-0.039816476969264,True
Uruguay,Christian,-0.4483843145405937,-0.07591624456327982,True
Uruguay,Hindu,-0.8433593113857049,-0.024519680724257874,True
Uruguay,Jewish,-0.7217065415377149,-0.10662612449366288,True
Uruguay,Muslim,-0.5965639411106648,-0.10174758947365027,True
Australia,atheist,-0.5954629232630845,-0.016465955059056337,True
Australia,Buddhist,0.4822775366851089,0.11497093294189492,True
Australia,Christian,0.262863634752871,0.18741053606037308,True
Australia,Hindu,-0.2729339383750655,-0.12281051430236407,True
Australia,Jewish,-0.679092983786028,-0.20569309978016576,True
Australia,Muslim,0.27536874824042146,-0.004301359929769102,False
Papua New Guinea,atheist,-0.7922674220408499,0.11141663008004132,False
Papua New Guinea,Buddhist,1.082458976057416,0.12847070697340707,True
Papua New Guinea,Christian,0.1575808572493009,0.16518952347891813,True
Papua New Guinea,Hindu,0.2622029214365581,-0.1113876548050231,False
Papua New Guinea,Jewish,-1.1139801265514728,-0.18340812916529775,True
Papua New Guinea,Muslim,0.1809173566239481,-0.0927799644959965,False
New Zealand,atheist,-0.922407008621033,0.056221243432379366,False
New Zealand,Buddhist,1.1078414379904409,0.07885099618800617,True
New Zealand,Christian,0.08049710630210033,0.17913099711450506,True
New Zealand,Hindu,-0.29328341288954435,-0.11921416246693115,True
New Zealand,Jewish,-0.19681693573168046,-0.12677479664810826,True
New Zealand,Muslim,-0.5111602023999956,-0.08935613613048612,True
Fiji,atheist,-1.1486244377438783,0.0716335426449921,False
Fiji,Buddhist,0.9606381634037352,0.1354249113745986,True
Fiji,Christian,-0.05258273593065999,0.11243116494655568,False
Fiji,Hindu,0.5995246780631476,-0.05986328713624624,False
Fiji,Jewish,-0.7381601536462655,-0.14920990197984374,True
Fiji,Muslim,-0.09548870922073648,-0.08516353693678083,True
Solomon Islands,atheist,-0.955487542966474,0.04894585389745307,False
Solomon Islands,Buddhist,0.6231722928438018,0.03657056296499357,True
Solomon Islands,Christian,-0.1813371478384114,0.07565519109203164,False
Solomon Islands,Hindu,0.08474492847940937,-0.011731842057242814,False
Solomon Islands,Jewish,-0.13847971067189133,-0.04946169023346058,True
Solomon Islands,Muslim,0.19330956218409254,-0.09684710542961464,False
Vanuatu,atheist,-0.7178365906323957,0.08443620816750368,False
Vanuatu,Buddhist,0.4500901045023015,0.0034001698858699084,True
Vanuatu,Christian,-0.10471544097983808,0.08188411941699503,False
Vanuatu,Hindu,0.5228313326926899,0.05684498395494372,True
Vanuatu,Jewish,-0.7112528151306827,-0.1106551000782376,True
Vanuatu,Muslim,-0.21774742436337127,-0.09230638343374048,True
Samoa,atheist,-0.9880256017191701,-0.058121009264522676,True
Samoa,Buddhist,0.5543832516296947,0.07206416877731825,True
Samoa,Christian,0.1379539609101922,0.13484254321904807,True
Samoa,Hindu,-0.0843570986724063,-0.13086502229635552,True
Samoa,Jewish,-0.8229895857461511,-0.13721555727405602,True
Samoa,Muslim,-0.3046854119422557,-0.1068963360883584,True
Kiribati,atheist,-1.1483356750185418,-0.08416162136623992,True
Kiribati,Buddhist,1.3313921368032868,0.2428536065267088,True
Kiribati,Christian,-0.5948261811966336,0.040459569492608,False
Kiribati,Hindu,0.6641018939228073,-0.042603314452365086,False
Kiribati,Jewish,0.06461765832440199,-0.03776720005883293,False
Kiribati,Muslim,0.5062015127861968,0.07762859348706297,True
Micronesia,atheist,-0.2486560318290442,0.08029699584557984,False
Micronesia,Buddhist,0.7471822306498223,0.1543548585509374,True
Micronesia,Christian,-0.3526902924041444,0.038784826867254624,False
Micronesia,Hindu,0.1658482718227349,-0.02723204256843979,False
Micronesia,Jewish,-0.6915264421078219,-0.04638426615673135,True
Micronesia,Muslim,0.6382509231225993,0.06851717000385091,True
Tonga,atheist,-1.4233129620453373,0.06987040570978167,False
Tonga,Buddhist,1.1055930439241592,0.11810112875575128,True
Tonga,Christian,0.17112853266509195,0.12795477736250696,True
Tonga,Hindu,0.28794582097612953,-0.060543707223638374,False
Tonga,Jewish,-0.7917659312182529,-0.09899204330997416,True
Tonga,Muslim,-0.2860463972395467,-0.08815970541844577,True
