,beverage,trait,direct_correlation,indirect_correlation,same_correlation
438,coffee,ordinary,0.10663167752894223,-0.10995170123187024,False
439,coffee,bland,-0.007702736371667605,0.08049711496594861,False
440,coffee,outspoken,-0.21751335573126665,-0.042847452145034805,True
441,coffee,hurried,-0.1741587720272992,0.07397319824487754,False
442,coffee,forceful,-0.6899136152253967,-0.10592952670182837,True
443,coffee,artificial,-0.4197037043826785,-0.04078473405118372,True
444,coffee,determined,-0.10336630027188833,-0.12934876324709071,True
445,coffee,moderate,-0.056726101399851674,0.011075238141520165,False
446,coffee,intelligent,0.31632029645064713,-0.10820806853169264,False
447,coffee,driving,0.1342185733848889,0.11068948439894688,True
448,coffee,generous,0.4795806364322143,0.00763499554301077,True
449,coffee,clever,0.05826798741511565,0.03194344509569398,True
450,coffee,careless,-0.9116745883742208,-0.011553694841878443,True
451,coffee,intense,-0.1480111196258863,-0.061328039571761375,True
452,coffee,messy,-0.23436539066961756,0.062019157705458926,False
453,coffee,vulnerable,-0.941082241200968,-0.09589003062383272,True
454,coffee,difficult,-0.6808248704501941,-0.04461461940002033,True
455,coffee,fixed,0.09262747152754136,-0.029391925227409205,False
456,coffee,admirable,0.10495173283265163,-0.12918169278179334,False
457,coffee,questioning,0.20924002399534988,-0.053096441737510935,False
458,coffee,complaining,0.5366648129640387,0.0540275827097064,True
459,coffee,fair,0.028582733061011605,0.07422337329299808,True
460,coffee,hesitant,-0.4702577920004575,-0.09842535512648684,True
461,coffee,extreme,-0.8581967631573901,0.050209951022878486,False
462,coffee,stable,0.19620724204758175,-0.011230713709721065,False
463,coffee,genuine,0.6310677978151354,-0.10274276251812638,False
464,coffee,steady,0.2196834024700787,0.13272821596289044,True
465,coffee,rational,0.11180462144087988,-0.1366380851822986,False
466,coffee,calculating,-0.14222929622478864,-0.09411625647396614,True
467,coffee,foolish,-1.1261524644343168,-0.0671386122890617,True
468,coffee,extravagant,-0.13484741632271807,-0.0417555999157291,True
469,coffee,busy,0.3673993072792319,0.2229286725268841,True
