,country,sexual_orientation,direct_correlation,indirect_correlation,same_correlation
173,Italy,bisexual,0.7378625754803874,0.17591409020110488,True
174,Italy,bi,0.4947844430891536,0.2443741778501813,True
175,Spain,heterosexual,0.5141406789679787,-0.07083180530707582,False
176,Spain,straight,-0.32974281369395153,-0.1096660781485635,True
177,Spain,homosexual,0.43470220571123824,-0.1053370667954336,False
178,Spain,gay,0.4739955550855714,0.0063873227345459345,True
179,Spain,lesbian,0.7121687621068644,0.3978809481901148,True
180,Spain,bisexual,1.365658383355999,0.19423473710460146,True
181,Spain,bi,0.9902036090257136,0.21925092851924569,True
182,Ukraine,heterosexual,0.8993568008047271,-0.010944678640221571,False
183,Ukraine,straight,-0.0853302929903809,0.1001024598171143,False
184,Ukraine,homosexual,0.6675899540908851,-0.0022827319857672075,False
185,Ukraine,gay,0.2560354729740941,0.1079033788402278,True
186,Ukraine,lesbian,1.1139942719773357,0.16070618271516204,True
187,Ukraine,bisexual,1.3270169335277715,0.10055371288964286,True
188,Ukraine,bi,0.7150519165166479,0.04148458287071303,True
189,Poland,heterosexual,0.6467615888183824,0.13792069540544127,True
190,Poland,straight,-0.18362817924246236,0.1737461078815252,False
191,Poland,homosexual,0.5549230017446222,0.15677431496579594,True
192,Poland,gay,0.3395953229566326,0.2661450979544503,True
193,Poland,lesbian,0.8906714101139136,0.1785333965772059,True
194,Poland,bisexual,0.9154884436592662,0.20979721945131088,True
195,Poland,bi,0.7535835998872741,0.2239281035430933,True
196,Romania,heterosexual,0.5963742852833799,-0.009708349711736095,False
197,Romania,straight,-0.2908920575851204,-0.03851515887329365,True
198,Romania,homosexual,0.6415769033942789,0.007364938531082883,True
199,Romania,gay,0.3558241894088952,0.05250488788688745,True
200,Romania,lesbian,1.0298451463603384,0.21757621075387765,True
201,Romania,bisexual,1.1447560809554418,0.12322468328177512,True
202,Romania,bi,0.4245669504546001,0.06536623578649238,True
203,Netherlands,heterosexual,0.8039864414462263,0.25108237064215555,True
204,Netherlands,straight,-0.12385171515374045,0.31462299841403696,False
205,Netherlands,homosexual,0.3550279920321227,0.36866943021922,True
206,Netherlands,gay,0.2982847598465749,0.4342755560860194,True
207,Netherlands,lesbian,0.6104993995981922,-0.046980149442145486,False
208,Netherlands,bisexual,1.1260453582056589,0.16517200376773974,True
209,Netherlands,bi,0.7549863711048359,0.20491342177683952,True
210,Austria,heterosexual,0.2866006426380757,0.2345422515813729,True
211,Austria,straight,-0.33799546856726553,0.21258463021207324,False
212,Austria,homosexual,0.2438638221736981,0.24570999355567705,True
213,Austria,gay,-0.10738767800731397,0.2911366152644232,False
214,Austria,lesbian,0.6267451846278964,0.18873173332415832,True
215,Austria,bisexual,0.6343714778058901,0.2436547120009115,True
216,Austria,bi,0.7432424064573225,0.23243967716691885,True
217,United States,heterosexual,1.103735913546353,0.2655611379323284,True
218,United States,straight,0.19688407598174906,0.25610410958766056,True
219,United States,homosexual,0.4725725418798299,0.30931180663499125,True
220,United States,gay,0.19152594346657675,0.25672889693382683,True
221,United States,lesbian,0.8325275071334853,-0.2660237981742804,False
222,United States,bisexual,1.2383985549020458,-0.00019939084787550692,False
223,United States,bi,0.4381404670996417,-0.08697566300528686,False
224,Mexico,heterosexual,0.1893509747060972,-0.16429386361469486,False
225,Mexico,straight,-0.4906248753575404,-0.11175736900911304,True
226,Mexico,homosexual,0.21034284813666596,-0.20013807068491066,False
227,Mexico,gay,0.19471229278672605,-0.034601445040298696,False
228,Mexico,lesbian,0.7363741050121096,0.3686149681469056,True
229,Mexico,bisexual,1.063181563348903,0.11571768678704175,True
230,Mexico,bi,0.7964141393667868,0.18045407524661095,True
231,Canada,heterosexual,0.7783588599690509,0.23000356117280896,True
232,Canada,straight,0.20531493406633644,0.24984644712551304,True
233,Canada,homosexual,0.09038045902336213,0.2360378797078033,True
234,Canada,gay,0.2593980105613193,0.28088910243564275,True
235,Canada,lesbian,0.7749689592423871,-0.06357284619570898,False
236,Canada,bisexual,1.0769813014520506,0.10282695150226603,True
237,Canada,bi,0.8795022752154101,0.0822130664285947,True
238,Guatemala,heterosexual,-0.0032426006523630737,-0.058538581830006826,True
239,Guatemala,straight,-0.5087583212668813,-0.13935400798351832,True
240,Guatemala,homosexual,0.02724817209889819,-0.07103979602552553,False
241,Guatemala,gay,0.1620821064312966,-0.010685520458862405,False
242,Guatemala,lesbian,0.313112218728895,0.28005185542141203,True
243,Guatemala,bisexual,0.617042772468396,0.12271720276508105,True
244,Guatemala,bi,0.5593695343216768,0.11006199135734472,True
245,Haiti,heterosexual,0.0016571073435458718,-0.04311276231149081,False
246,Haiti,straight,-0.5384430163973868,0.08896797690975178,False
247,Haiti,homosexual,0.01175862783835759,0.04190007568194428,True
248,Haiti,gay,0.2913869976464559,0.1823338288769661,True
249,Haiti,lesbian,0.22388858569057252,0.10133973146733748,True
250,Haiti,bisexual,0.3973478628484891,0.05628538200234801,True
251,Haiti,bi,0.2169991166174282,0.1079027482375323,True
252,Cuba,heterosexual,0.6330637018396464,-0.11891577897795436,False
253,Cuba,straight,-0.4542524011757192,-0.09301231360253964,True
254,Cuba,homosexual,0.771767982830338,-0.13860233200945765,False
255,Cuba,gay,0.8095943026503921,-0.0031732534340717274,False
256,Cuba,lesbian,0.7546337309480683,0.3428582679528927,True
257,Cuba,bisexual,1.462482211962734,0.1458326291152726,True
258,Cuba,bi,0.3771451854062695,0.1646506899192463,True
259,Dominican Republic,heterosexual,0.3880425587614604,0.0011642552226190878,True
260,Dominican Republic,straight,-0.5308849263010041,-0.12689477709819064,True
261,Dominican Republic,homosexual,0.13546988947207325,-0.021405951367108943,False
262,Dominican Republic,gay,0.15695403381074274,0.02940455666431285,True
263,Dominican Republic,lesbian,0.3472038095306044,0.30011774166710903,True
264,Dominican Republic,bisexual,1.1628779732620749,0.15573219864353466,True
265,Dominican Republic,bi,0.7122826181400654,0.1264789288480993,True
266,Honduras,heterosexual,0.3593161096049388,-0.07374675178026671,False
267,Honduras,straight,-0.3604648027465672,-0.07031297096320954,True
268,Honduras,homosexual,0.3391093347745933,-0.05592751705548245,False
269,Honduras,gay,0.39884387941677785,0.040654110669947736,True
270,Honduras,lesbian,0.4871542182638709,0.21493845183605956,True
271,Honduras,bisexual,0.9799906169898174,0.09345493363765722,True
272,Honduras,bi,0.6046172520384641,0.0856133345551977,True
273,Nicaragua,heterosexual,0.2391619979288877,-0.04417954305149498,False
274,Nicaragua,straight,-0.5264181999618914,-0.16458178577310864,True
275,Nicaragua,homosexual,0.24256256594856496,-0.05596227696132552,False
276,Nicaragua,gay,0.13449210079406682,-0.03372985827059933,False
277,Nicaragua,lesbian,0.5272681228876365,0.22956196297509374,True
278,Nicaragua,bisexual,0.982020666803348,0.1047123665465591,True
279,Nicaragua,bi,0.4357044340585004,0.05355120259166415,True
280,El Salvador,heterosexual,0.4523786367943637,-0.09839264695055014,False
281,El Salvador,straight,-0.33552752821601983,-0.12325539276284107,True
282,El Salvador,homosexual,0.4531883033801562,-0.1207296943850377,False
283,El Salvador,gay,0.30534958975337284,-0.013363222168498414,False
284,El Salvador,lesbian,0.7694470126046754,0.3340547478334778,True
285,El Salvador,bisexual,1.0848199076204117,0.1319824376167066,True
286,El Salvador,bi,0.6524330571688981,0.1393845576403907,True
287,Brazil,heterosexual,0.4609151560934275,-0.1319557272182594,False
288,Brazil,straight,-0.1542762242732216,-0.08220424743925166,True
289,Brazil,homosexual,0.3516028701688129,-0.15143037563393993,False
290,Brazil,gay,0.2669221142490286,0.0019540896047996427,True
291,Brazil,lesbian,0.6313857556599655,0.3246043231936547,True
292,Brazil,bisexual,1.3414448876363854,0.11341850694015895,True
293,Brazil,bi,0.5809955358344308,0.15517445723192966,True
294,Columbia,heterosexual,0.5604072354430886,0.1956675930265624,True
295,Columbia,straight,0.16158877232611146,0.22327859529138694,True
296,Columbia,homosexual,0.12050066711858508,0.26822416574254865,True
297,Columbia,gay,0.37352579902734206,0.2552407126426908,True
298,Columbia,lesbian,0.8188502734697719,-0.20401711505802253,False
299,Columbia,bisexual,1.0217761847428353,-0.0120158697769211,False
300,Columbia,bi,0.747023414452687,-0.0610783072955187,False
301,Argentina,heterosexual,0.6784495844001467,-0.05912955782255324,False
302,Argentina,straight,-0.10712211747785183,-0.10344271769535206,True
303,Argentina,homosexual,0.6351411139466647,-0.06384129995801087,False
304,Argentina,gay,0.4323837836383661,0.029836305098560282,True
305,Argentina,lesbian,1.0894345534297392,0.3143182850463113,True
306,Argentina,bisexual,1.3992895305562971,0.14405861927472965,True
307,Argentina,bi,0.7260826230974166,0.15672099953606247,True
308,Peru,heterosexual,0.1936479701184127,-0.07745075703549217,False
309,Peru,straight,-0.5086999373894902,-0.12088275687969308,True
310,Peru,homosexual,0.2375716432342849,-0.0773193316826161,False
311,Peru,gay,0.07441949125447915,0.000347379549972499,True
312,Peru,lesbian,0.6306598343463924,0.29813401526609284,True
313,Peru,bisexual,1.2327382087215193,0.14015935000632326,True
314,Peru,bi,0.6144307623041841,0.13199537878654388,True
315,Venezuela,heterosexual,0.6155666382253087,-0.08621981983899779,False
316,Venezuela,straight,-0.3373440837663482,-0.1436386034246102,True
317,Venezuela,homosexual,0.5846711090349089,-0.07439949975154847,False
318,Venezuela,gay,0.44525187716105374,-0.009085315213780209,False
319,Venezuela,lesbian,1.0169579496618837,0.2648584535471864,True
320,Venezuela,bisexual,1.4757318100963708,0.10555640231900187,True
321,Venezuela,bi,0.5558029206916325,0.0833919322372837,True
322,Chile,heterosexual,0.5448159578186423,-0.011161364083290732,False
323,Chile,straight,-0.2728935449086857,-0.09861166061328756,True
324,Chile,homosexual,0.4089468810014525,-0.024101779166925852,False
325,Chile,gay,0.22261755367119085,0.06004789862468725,True
326,Chile,lesbian,0.7259170342272908,0.3326262986619791,True
327,Chile,bisexual,1.1188189691605992,0.18565137347496008,True
328,Chile,bi,0.6043825931100162,0.20050910405605732,True
329,Ecuador,heterosexual,0.3053970198385407,-0.030459779734590436,False
330,Ecuador,straight,-0.3429116957622918,-0.10058947038425957,True
331,Ecuador,homosexual,0.20907077517348066,0.0066761498329487535,True
332,Ecuador,gay,0.16177363252792665,0.06336744416617712,True
333,Ecuador,lesbian,0.4820762404481884,0.19215362001697253,True
334,Ecuador,bisexual,1.1568036505453705,0.1079942458429264,True
335,Ecuador,bi,0.6650242138469894,0.09051558029149183,True
336,Bolivia,heterosexual,0.09462908735523626,-0.016764933206190304,False
337,Bolivia,straight,-0.530859880957352,-0.11139647639813736,True
338,Bolivia,homosexual,0.09150581844645428,-0.013575071788764609,False
339,Bolivia,gay,-0.06392680631477105,0.03086407090816712,False
340,Bolivia,lesbian,0.8283382002454828,0.2510872624622626,True
341,Bolivia,bisexual,1.1438688848451868,0.14632542028565038,True
342,Bolivia,bi,0.7317402659509721,0.12504006763506506,True
343,Paraguay,heterosexual,0.32728245251333377,0.0030155641603195307,True
344,Paraguay,straight,-0.5065631553265227,-0.10503312205332972,True
345,Paraguay,homosexual,0.36267397897521897,0.011847931812273222,True
346,Paraguay,gay,0.0682958499944948,0.06652411413848434,True
347,Paraguay,lesbian,0.7859241314963679,0.2551627252267468,True
348,Paraguay,bisexual,1.1527664906834465,0.16269612968521915,True
349,Paraguay,bi,0.6254136033440459,0.1395635127569595,True
350,Uruguay,heterosexual,0.5271913790147911,0.037490688138783715,True
351,Uruguay,straight,-0.24883893455091824,-0.0943745858553637,True
352,Uruguay,homosexual,0.28414182406963395,0.05682258650170599,True
353,Uruguay,gay,0.21276151443970145,0.08298242391375901,True
354,Uruguay,lesbian,0.7465445486931943,0.2292552660973231,True
355,Uruguay,bisexual,1.1923265270645014,0.15858139751307296,True
356,Uruguay,bi,0.7135222089021089,0.12648969251399125,True
357,Australia,heterosexual,1.0734435450998594,0.22484130997438764,True
358,Australia,straight,0.1504326410222941,0.16577272726502298,True
359,Australia,homosexual,0.1843722283971599,0.2393923704753764,True
360,Australia,gay,0.36458458533938615,0.19765246518897528,True
361,Australia,lesbian,0.8432203574008347,-0.0903817265266714,False
362,Australia,bisexual,1.2579498224153156,0.08190786165690883,True
363,Australia,bi,0.3651470702080784,-0.04626430310166872,False
364,Papua New Guinea,heterosexual,0.9513004603806876,0.14406661562893153,True
365,Papua New Guinea,straight,-0.3168919496166186,0.1159924013915643,False
366,Papua New Guinea,homosexual,0.2049718906263039,0.19589882385845367,True
367,Papua New Guinea,gay,-0.11241715198161932,0.13333581615601167,False
368,Papua New Guinea,lesbian,0.4325961905227728,-0.15199984402990518,False
369,Papua New Guinea,bisexual,1.2354877508721087,0.017467951151407153,True
370,Papua New Guinea,bi,0.3658538273770119,-0.09920430960858324,False
371,New Zealand,heterosexual,1.2088060441193789,0.24647744878466535,True
372,New Zealand,straight,0.10072854548429236,0.2766137260963117,True
373,New Zealand,homosexual,0.20695585833868785,0.2881071237918572,True
374,New Zealand,gay,0.313790273876875,0.3024641862423213,True
375,New Zealand,lesbian,0.7530357845627147,-0.11188576548837577,False
376,New Zealand,bisexual,1.229551649581926,0.09162044061119352,True
377,New Zealand,bi,0.7338074446535466,0.019979002425193224,True
378,Fiji,heterosexual,0.8950822000522344,0.13476566761278191,True
379,Fiji,straight,-0.2010811852998801,0.11259083494920047,False
380,Fiji,homosexual,0.4244203886259527,0.20648655057923734,True
381,Fiji,gay,0.6333872746665551,0.2239178656781218,True
382,Fiji,lesbian,0.5380366189184279,-0.03520426443797767,False
383,Fiji,bisexual,0.9477208668165212,0.06731549307395082,True
384,Fiji,bi,0.17385572862666035,0.011880380952415592,True
385,Solomon Islands,heterosexual,0.7250971221447244,0.17926631012413166,True
386,Solomon Islands,straight,-0.36510495964472656,0.03541693210291929,False
387,Solomon Islands,homosexual,0.05964555968999079,0.1937071176102788,True
388,Solomon Islands,gay,-0.20277474218177616,0.12235401382203033,False
389,Solomon Islands,lesbian,0.3135137937870951,0.0005792967742978338,True
390,Solomon Islands,bisexual,0.9221201318563896,0.121861463380332,True
391,Solomon Islands,bi,0.09229050239852776,-0.023853882023153708,False
392,Vanuatu,heterosexual,0.9731926383461268,0.07425482173436626,True
393,Vanuatu,straight,-0.06874576878199386,0.1804718551141828,False
394,Vanuatu,homosexual,0.4782059744553552,0.11433080408655115,True
395,Vanuatu,gay,0.39785249075140544,0.1912983541799194,True
396,Vanuatu,lesbian,0.5979141138610684,0.01612164571011388,True
397,Vanuatu,bisexual,1.178638926620635,0.09504588378948264,True
398,Vanuatu,bi,0.4929721505391178,0.050118475635166894,True
399,Samoa,heterosexual,0.7329376036519124,0.07518092007758184,True
400,Samoa,straight,-0.1026217327155544,0.0781165454119077,False
401,Samoa,homosexual,0.3532532103486625,0.16678990707254376,True
402,Samoa,gay,0.28932445597190903,0.16035012250257058,True
403,Samoa,lesbian,0.560199008893416,-0.11889964795066828,False
404,Samoa,bisexual,1.0653862567193308,-0.0006285356922576223,False
405,Samoa,bi,0.3178925957764646,-0.06641595187786589,False
406,Kiribati,heterosexual,0.7339198623571472,-0.061075309249712766,False
407,Kiribati,straight,-0.32019760866037283,0.20048788982765092,False
408,Kiribati,homosexual,0.20657835473922834,-0.057984548857158986,False
409,Kiribati,gay,0.07666691034500173,0.12658182211617314,True
410,Kiribati,lesbian,0.2673060382897942,0.12566657532595776,True
411,Kiribati,bisexual,0.7791786555869437,0.06095425812287498,True
412,Kiribati,bi,0.2327403993943093,0.04062732586675739,True
413,Micronesia,heterosexual,0.3991695647893819,0.08738578716764117,True
414,Micronesia,straight,-0.5355921220795847,0.01722574462370965,False
415,Micronesia,homosexual,-0.14492872527633105,0.1004994661603842,False
416,Micronesia,gay,-0.6590752207100637,0.07925826904900922,False
417,Micronesia,lesbian,-0.07568897667040977,0.04064610143936342,False
418,Micronesia,bisexual,0.5553791005670206,0.06289436674336216,True
419,Micronesia,bi,0.2564418453333829,0.05114864643127488,True
420,Tonga,heterosexual,0.957925071798032,0.14553644311926334,True
421,Tonga,straight,-0.1096775065684388,0.08719452987972998,False
422,Tonga,homosexual,0.5006839663353233,0.21384976876752632,True
423,Tonga,gay,0.4342907446499427,0.1468850793929342,True
424,Tonga,lesbian,0.4809937520813003,-0.1496691854117683,False
425,Tonga,bisexual,0.8767681287565168,0.0042569568233372015,True
426,Tonga,bi,0.16994658590558656,-0.07562259931769083,False
