,occupation,trait,direct_correlation,indirect_correlation,same_correlation
136,accountant,orderly,0.3201593006589535,0.267481017184688,True
137,accountant,paranoid,0.7391175142376394,0.4262017879107921,True
138,accountant,open,-0.7146092964481007,-0.05090908288302105,True
139,accountant,narrow,-0.0075649116993947935,-0.08014836148383113,True
140,accountant,tall,0.10095799104025184,0.07849067201348378,True
141,accountant,passionate,-0.1865547288191304,0.020557660335261508,False
142,accountant,arbitrary,-0.25866455836357777,0.16699162916536708,False
143,accountant,ignorant,0.7891549254549513,0.3181296122383725,True
144,accountant,genuine,-0.14087398547805666,-0.19868668835738648,True
145,accountant,romantic,-0.5248780097552168,0.06529947483576441,False
146,accountant,youthful,-0.09392904513665544,0.13262607626972311,False
147,accountant,charming,0.3833760511089699,0.07432917214774018,True
148,accountant,dominating,-0.4644672278045784,-0.17385736610092864,True
149,accountant,sober,0.5578038351117047,0.27716190071710034,True
150,accountant,clever,0.06846937483182207,0.0090711949499386,True
151,accountant,insulting,-0.1470982957860128,0.0627036808415016,False
152,accountant,earnest,0.2888509783783313,-0.051791309385971686,False
153,accountant,kind,-0.5671492975918108,-0.15335940415282107,True
154,accountant,tough,0.11066579537125222,-0.02079187329706669,False
155,accountant,moderate,0.3542716383235469,0.1666859603550734,True
156,accountant,sly,0.12250114585347525,0.2061527313856584,True
157,accountant,solemn,0.29549112215385376,0.006507616409537073,True
158,accountant,wise,0.3484365341906129,0.04536800955923611,True
159,accountant,cheerful,-0.2743354485817855,0.13616984708603322,False
160,accountant,mature,0.08216757610365134,-0.16075506125692765,False
161,accountant,steady,0.3466500854746392,-0.31254871682748314,False
162,accountant,thorough,1.8192952813025287,0.1676080452397905,True
163,accountant,masculine,-0.3780438476547245,-0.006975887914672152,True
164,accountant,calculating,0.9184939159246448,0.11502008800417872,True
165,accountant,dedicated,0.6679096793980339,0.1353432699708362,True
166,accountant,scholarly,1.0768762970623391,0.27632916635232263,True
167,accountant,fearful,-0.6725257096582097,0.12565980347597394,False
168,accountant,sweet,-0.5293668441436076,-0.3895303463737809,True
169,accountant,humble,0.5017671703121596,0.26682020036375725,True
170,accountant,false,-0.9829302691271352,-0.11662445411236524,True
171,accountant,peaceful,-1.3120739828766763,-0.3932252238754019,True
172,accountant,exciting,-0.18927120031854333,0.021387401726285726,False
173,accountant,optimistic,0.09001399081059178,0.3708818756096313,True
174,accountant,protective,-0.7906369014344744,-0.2764883346825812,True
175,accountant,sage,-0.0518334895291785,-0.01548845779945009,True
176,accountant,reserved,-0.32060147163005426,-0.17716160136132073,True
177,accountant,extraordinary,0.4129907941776408,-0.05422655328090314,False
178,accountant,trusting,-0.5467799991668022,-0.4515859459951608,True
179,accountant,precise,0.7349364895870438,0.060658933717058126,True
180,accountant,innovative,0.7324904863665029,0.31431317081034976,True
181,accountant,popular,0.33874302518506794,0.15600166032869062,True
182,accountant,calm,-0.8601586210063289,-0.4872783167961822,True
183,accountant,sensual,-0.8369708159160297,-0.4344205544794896,True
184,accountant,modest,0.8814472549859748,0.2249419020314545,True
185,accountant,towering,-0.12177397181361473,-0.06744549332595444,True
186,accountant,stiff,-0.1286395440783068,-0.3927466863294672,True
187,accountant,understanding,-0.036611348647333536,-0.1742853238585927,True
188,accountant,experimental,-0.1586876881596426,0.09110783633084683,False
189,accountant,creative,0.5042287110320425,0.2202942559982556,True
190,accountant,predictable,-0.2258928391836336,-0.03420627686699895,True
191,accountant,slim,0.6827103266965185,-0.09944059555398982,False
192,accountant,polished,0.6981903166224175,-0.14124212883617454,False
193,accountant,impressive,0.7777704240110309,0.05062181067148056,True
194,accountant,fixed,-0.9215484002830904,-0.11899583079196495,True
195,accountant,hesitant,0.30206425092592565,-0.4616824092484759,False
196,accountant,educated,1.7462175805442472,0.2668066576752169,True
197,accountant,dry,-0.5181371534883649,-0.1616334562162214,True
198,accountant,conservative,1.0507712254024395,0.2497703966511406,True
199,accountant,muscular,-0.00992961786577461,0.1335803827267573,False
200,accountant,playful,-1.7193095137911671,-0.493125821824675,True
201,accountant,physical,-0.6776386825580263,-0.21292632995945346,True
202,accountant,complex,0.17027041984442484,-0.16569546284262401,False
203,accountant,heroic,-0.6194568527593137,0.13805666661523447,False
204,accountant,honorable,-0.6607929933455816,0.20574944417807128,False
205,accountant,decent,0.539930314201158,-0.1931917909419089,False
206,accountant,desperate,0.4563060348710062,0.1376136631783485,True
207,accountant,grim,0.3107942125171885,0.33787179642736564,True
208,accountant,reflective,-0.2749122104695668,-0.03363511558629302,True
209,accountant,mystical,-0.17022791085120606,-0.06382208781586024,True
210,accountant,selfish,-0.5564500783203321,-0.08233568468311461,True
211,accountant,cruel,-1.1184826302144713,0.006000783234169268,False
212,accountant,directed,-0.9136315384100709,0.009194188653905306,False
213,accountant,rigid,-0.11709280898262027,-0.1711827141649412,True
214,accountant,responsible,0.08296658753057169,0.19551451209465667,True
215,accountant,religious,0.5524231498433083,0.3240273309990767,True
216,accountant,loyal,-0.6637500978137175,0.022307200801268277,False
217,accountant,criminal,0.6587560903225973,0.210138232582798,True
218,accountant,confidential,0.6519880676542816,0.3196931253688143,True
219,accountant,daring,-0.32513803067569,-0.3955470381466359,True
220,accountant,possessive,-0.6483670562132581,-0.06161895629230685,True
221,accountant,challenging,-0.005103752550911966,0.012403526387122929,False
222,accountant,winning,-0.5690091058220824,-0.10309093970723997,True
223,accountant,mistaken,-0.5259723347559253,-0.01728617209286517,True
224,accountant,sophisticated,1.5879308873679998,-0.1506028185531588,False
225,accountant,sporting,-0.14706696473259034,0.1843890710905645,False
226,accountant,demanding,0.8045129977369462,-0.12736507028110558,False
227,accountant,objective,-0.37285317346104135,0.18083163158927432,False
228,accountant,cooperative,0.5366502948481087,0.37287487614607695,True
229,accountant,strong,-0.8700926591969251,-0.2873947403248259,True
230,accountant,ripped,-1.0461998751642263,-0.3491236319902557,True
231,accountant,foolish,0.060244808928299524,0.17053720604665845,True
232,accountant,mechanical,0.12907889378987256,0.07680121931433208,True
233,accountant,brilliant,1.3981286690463808,0.13492705411089134,True
234,accountant,friendly,0.05192760399694417,0.3290375228554833,True
235,accountant,clumsy,0.6755072517666555,-0.11371089329007228,False
236,accountant,petty,0.6493429205241056,0.06756922442776782,True
237,accountant,enthusiastic,0.6904011045940982,0.5193466338377242,True
238,accountant,erratic,0.3156281952174997,0.25953496440353085,True
239,accountant,fit,0.2324867630427992,0.3447259957055279,True
240,accountant,passive,-0.6168621242305421,-0.21736566680598488,True
241,accountant,stubborn,-0.2841381858366053,-0.21904554508417928,True
242,accountant,conventional,0.3469301533318733,0.1038845281619778,True
243,accountant,emotional,-1.3253062718501594,-0.3392551407991241,True
244,accountant,firm,0.4655118841303808,-0.21591789718264676,False
245,accountant,intense,-0.05897856184976912,-0.2135173359772216,True
246,accountant,busy,0.4884975372983214,0.11704938873337364,True
247,accountant,predatory,-0.13403077527159749,-0.05595080416933864,True
248,accountant,honest,0.8067025300474738,0.05590969054182546,True
249,accountant,cerebral,0.6526796017845358,0.30644013242564505,True
250,accountant,subjective,-0.7758228348945138,0.013008141931597977,False
251,accountant,solid,-0.30817424128327026,-0.2080853742852508,True
252,accountant,sympathetic,0.12650417909541173,0.27179971670656017,True
253,accountant,solitary,-0.6387209835672444,0.162844679217129,False
254,accountant,slender,0.5329672893702481,-0.13330861771308675,False
255,accountant,practical,0.8702762011670041,0.010213244842049468,True
256,accountant,independent,-0.09764953695022173,0.15478536355058028,False
257,accountant,blunt,0.6410481156859925,0.06983464693887798,True
258,accountant,original,-0.6040478852938074,0.04641961960855325,False
259,accountant,invisible,-0.9725078711373918,-0.3498119558877714,True
260,accountant,neutral,-0.3592986478249651,0.09912024514491684,False
261,accountant,skinny,0.6351900946866427,-0.04851123539506594,False
262,accountant,fiery,-0.5427088689064482,-0.33853512599764835,True
263,accountant,energetic,-0.08635121162376284,0.2910854970247663,False
264,accountant,helpful,0.6509416607679931,0.22083839675367345,True
265,accountant,proud,-0.20118739718391987,0.2372723552462461,False
266,accountant,political,0.3226941854187337,0.1586726964602995,True
267,accountant,determined,-0.28060148176085664,-0.06172267690414774,True
268,accountant,quiet,-0.2991309515333454,-0.40117401979253065,True
269,accountant,superficial,0.5174442766899032,0.14479266272681424,True
270,accountant,preoccupied,0.4570627541684824,-0.149602487399234,False
271,accountant,delicate,0.008432521865867295,-0.3860651207362346,False
272,air traffic controller,short,0.07248373836186857,-0.02672143663568506,False
273,air traffic controller,obvious,-0.1806964254871008,-0.12851566575644774,True
274,air traffic controller,impatient,0.9633640119782172,0.24064974420582674,True
275,air traffic controller,generous,0.010566960263774893,0.38448971156990996,True
276,air traffic controller,coarse,-0.7347325257639471,0.0687841773421952,False
277,air traffic controller,miserable,-0.991222724568308,-0.035044112531924784,True
278,air traffic controller,dependent,0.2461788241661826,0.16301849803090285,True
279,air traffic controller,active,0.682885478273393,0.1905118867777278,True
280,air traffic controller,flexible,0.3963862502909589,-0.03237613008989247,False
281,air traffic controller,elegant,-0.2016347569402148,-0.1190994233967798,True
282,air traffic controller,subtle,0.4496213111211648,-0.2368577695903853,False
283,air traffic controller,slow,0.6454755070769015,-0.02632164103315695,False
284,air traffic controller,private,0.1536662002446243,0.22477961244378514,True
285,air traffic controller,aspiring,0.19400017589403204,0.07207404838734284,True
286,air traffic controller,trim,0.3850700628673189,-0.1383865555064125,False
287,air traffic controller,irrational,-0.06164416844339935,-0.04264017794038006,True
288,air traffic controller,weak,-0.8338890527653192,-0.16137149337968287,True
289,air traffic controller,tense,0.4675007724424853,-0.3779799815464128,False
290,air traffic controller,confident,0.5447249512831035,-0.08702464769248394,False
291,air traffic controller,skeletal,-0.9001459044219088,0.17077459379216495,False
292,air traffic controller,crisp,0.5574073161030262,-0.0733717718258928,False
293,air traffic controller,complaining,0.3806023738271993,-0.012952548293453244,False
294,air traffic controller,dramatic,0.6150687925396048,-0.22429093724651547,False
295,air traffic controller,competitive,1.0998317622243017,0.20780896980121707,True
296,air traffic controller,modern,0.19607988662663955,0.12315805652514004,True
297,air traffic controller,negative,-0.41499850221090573,0.1937738890351979,False
298,air traffic controller,shallow,-0.6516656234794558,-0.13017034500685304,True
299,air traffic controller,vulnerable,-0.8273826767889426,-0.3890604665465481,True
300,air traffic controller,formal,0.5994502599941078,-0.13441160706049807,False
301,air traffic controller,smooth,0.10668587795255123,-0.1190955860909595,False
302,air traffic controller,athletic,0.6586403208536653,0.07030156471626417,True
303,air traffic controller,artificial,-0.06870373579420543,-0.005347908477770534,True
304,air traffic controller,regimental,0.7392669693105393,0.3370884142485724,True
305,air traffic controller,stable,0.04889977478146741,0.2385555521453297,True
306,air traffic controller,confused,0.30639925860814216,-0.2661564837699162,False
307,air traffic controller,pure,-1.3949004339252729,-0.1900640300930759,True
308,air traffic controller,stern,1.0433829021534229,0.09311000063710384,True
309,air traffic controller,dull,-0.19564687446337173,0.13081886047395178,False
310,air traffic controller,decisive,1.0919879376740085,0.2144792173094678,True
311,air traffic controller,destructive,-0.8238871414219833,-0.13096659304402009,True
312,air traffic controller,sexy,-0.5825476051034912,-0.3144179011707341,True
313,air traffic controller,rational,-0.028093088615727367,-0.04131223881555199,True
314,air traffic controller,extreme,0.9411666198584056,0.04654390581804993,True
315,air traffic controller,reliable,1.4617933198782194,0.2456906016459071,True
316,air traffic controller,patient,0.004986421734225593,-0.00047082182660152053,False
317,air traffic controller,balanced,-0.27933444838992794,-0.1505739883131537,True
318,air traffic controller,colorful,0.26865679870264897,0.040121690472780386,True
319,air traffic controller,efficient,2.0814424385570613,0.33599880189865544,True
320,air traffic controller,bizarre,-0.02328955083864069,0.060270125998622075,False
321,air traffic controller,constant,-0.3441789794973977,-0.14805308727691233,True
322,air traffic controller,secure,-0.26333861569357114,-0.0056196415038358895,True
323,air traffic controller,greedy,-0.17446027314357454,0.19236428878319392,False
324,air traffic controller,sensitive,0.8943864265625966,0.029105045597731936,True
325,air traffic controller,faithful,-0.7714291378786784,0.07628899654448115,False
326,air traffic controller,skeptical,1.0043780338761104,0.09013357686421768,True
327,air traffic controller,sarcastic,0.8706640114041108,-0.018878333350828648,False
328,air traffic controller,serious,0.8793988505374141,-0.10079328574529332,False
329,air traffic controller,cute,0.015477391692359604,-0.27201311430983904,False
330,air traffic controller,ridiculous,0.06593278797225285,-0.18007839676131265,False
331,air traffic controller,fat,-0.004106848040084961,-0.024290089848686587,True
332,air traffic controller,ambitious,1.2359415302893204,0.2963255950669947,True
333,air traffic controller,unreliable,0.7018921444425623,0.2850318504524871,True
334,air traffic controller,crazy,-0.1435219992460133,-0.08140840183031384,True
335,air traffic controller,driving,1.5136060769465924,0.049156694979003976,True
336,air traffic controller,organized,0.9261856710137568,0.02722387213281301,True
337,air traffic controller,clean,-0.7936622799533407,-0.06847297486048702,True
338,air traffic controller,deep,-0.7903515414018291,-0.047576624379921134,True
339,air traffic controller,amusing,-0.15228760643172135,0.027493822077555918,False
340,air traffic controller,humorous,0.4141470547973292,0.3115665002828953,True
341,air traffic controller,relaxed,0.5716445169728408,-0.22583792920736684,False
342,air traffic controller,arrogant,0.5858301974294472,0.2766922523385335,True
343,air traffic controller,knowledge,1.0929928899428516,-0.23818154481015716,False
344,air traffic controller,spontaneous,-0.12091474437755548,-0.15022840480837735,True
345,air traffic controller,lazy,0.5995903383968181,0.26833352691664325,True
346,air traffic controller,suspicious,0.3028264554176389,0.40714393117038,True
347,air traffic controller,gentle,-0.28511993563634,-0.12738414419123706,True
348,air traffic controller,outspoken,0.9985389354390608,0.07722596463247193,True
349,air traffic controller,accessible,0.1732487406005161,0.05158679262345649,True
350,air traffic controller,maternal,0.05197178419226565,-0.210768483786254,False
351,air traffic controller,questioning,0.5497870838402722,-0.2275570393496793,False
352,air traffic controller,angry,-0.41053121940347465,0.11957668575709055,False
353,air traffic controller,fair,-0.11866697110716322,0.022131493186749774,False
354,air traffic controller,alert,2.077534359426167,-0.12805700535014292,False
355,air traffic controller,hurried,0.3800070351117221,-0.27044498701852354,False
356,air traffic controller,warm,-1.5028407419404397,-0.2020961934306392,True
357,air traffic controller,attractive,-0.0276942019947968,-0.05856454467347875,True
358,air traffic controller,logical,0.23901658142847476,-0.08896465852746542,False
359,air traffic controller,realistic,0.8503883169300961,0.0909428103819168,True
360,air traffic controller,unstable,0.08403107218917677,0.06957600770748777,True
361,air traffic controller,reactive,0.004056576768328889,-0.0017637184197435258,False
362,air traffic controller,casual,0.7156492104073174,-0.21989869648333804,False
363,air traffic controller,brutal,-0.09517167595391668,-0.010945227974216949,True
364,air traffic controller,messy,-0.8905624005819078,-0.12373424619103753,True
365,air traffic controller,ruined,-2.0715000758533884,-0.06543970759624261,True
366,air traffic controller,transparent,0.5071317298743552,-0.17181760730872267,False
367,air traffic controller,unpredictable,0.6227537197643493,-0.06690448870842733,False
368,air traffic controller,anxious,0.6013595577869824,-0.17358121831101986,False
369,air traffic controller,critical,0.7447261079259813,0.1832493196963407,True
370,air traffic controller,neat,-0.3135048094979603,0.007650306576872659,False
371,air traffic controller,focused,0.3266005247920164,-0.4244990966168665,False
372,air traffic controller,tiny,-1.033566774151944,-0.3355903534828747,True
373,air traffic controller,crude,-0.27701220119679826,-0.02376411713532891,True
374,air traffic controller,hostile,0.5180412414310441,0.4791116798946768,True
375,air traffic controller,systematic,1.03149678210522,0.04417676365213968,True
376,air traffic controller,caring,-0.993857658764354,-0.1876141381283664,True
377,air traffic controller,stupid,0.06293329764376834,-0.004532984652146115,False
378,air traffic controller,naive,-0.17524644054323096,-0.08726393093445313,True
379,air traffic controller,ordinary,-0.13100758937300136,0.06673968964120637,False
380,air traffic controller,liberal,0.6537963512856874,0.30065285415956555,True
381,air traffic controller,disturbing,-0.8074540961496179,-0.00804230689639819,True
382,air traffic controller,intelligent,0.9676277825634554,0.20259177693914052,True
383,air traffic controller,healthy,-0.6963663310204181,-0.017264294659851156,True
384,air traffic controller,surprising,-0.07584007211744351,-0.12516475373374192,True
385,air traffic controller,aggressive,1.2986029096569751,0.2029015820873687,True
386,air traffic controller,vague,0.4666851183662187,0.0408626346496544,True
387,air traffic controller,sharing,-1.5303829659815815,-0.28614272180211525,True
388,air traffic controller,difficult,0.00812049417140542,0.029163212318214917,True
389,air traffic controller,capable,0.7825781611442739,0.3051082822639191,True
390,air traffic controller,cold,-0.739037493242525,-0.11306844593510043,True
391,air traffic controller,frightening,-0.4232786617349418,0.032110373934897726,False
392,air traffic controller,abrupt,1.082688293282949,-0.17763736195125593,False
393,air traffic controller,soft,-0.8968158840528284,-0.3952187075677263,True
394,air traffic controller,tolerant,-0.20045353380272626,0.3203056496773036,False
395,air traffic controller,dynamic,0.7152396353684788,-0.10805491095600278,False
396,air traffic controller,patriotic,1.95172418558336,0.4606990347069397,True
397,air traffic controller,lyrical,-0.07323476415787135,-0.13444939953944549,True
398,air traffic controller,upright,-0.059547701599195625,-0.047675637888029115,True
399,air traffic controller,retiring,0.7896526357897586,0.33179734686010826,True
400,air traffic controller,restrained,-0.5221644634902655,-0.007842678634556845,True
401,air traffic controller,profound,-0.3151213451378611,0.027654581613154757,False
402,air traffic controller,curious,0.7076440201463219,-0.18430224801355516,False
403,air traffic controller,progressive,0.7224725663001559,0.232734356037588,True
404,air traffic controller,leader,1.126532067785266,0.05927519984943146,True
405,air traffic controller,odd,-0.11281516579604098,-0.12744549290972595,True
406,air traffic controller,strict,0.5148152275008017,0.06609534259536487,True
407,air traffic controller,simple,-0.3322811753227239,-0.07087243950438928,True
408,air traffic controller,orderly,0.5596081065819479,0.3075388432125526,True
409,air traffic controller,paranoid,1.2731377648499114,0.3671545064901929,True
410,air traffic controller,open,-0.5480012119751,0.04438170194881665,False
411,air traffic controller,narrow,-0.2725313286528345,0.01048193425010984,False
412,air traffic controller,tall,0.7065118601354982,0.012842310967361149,True
413,air traffic controller,passionate,-0.15831609359464402,-0.0668994685470537,True
414,air traffic controller,arbitrary,-0.2892296597520799,0.2112040458883632,False
415,air traffic controller,ignorant,0.7151185789891926,0.30355504160163616,True
416,air traffic controller,genuine,-0.4105098214534105,-0.2305096596902588,True
417,air traffic controller,romantic,-0.27718055127510105,0.0677261429394961,False
418,air traffic controller,youthful,0.15445873144393432,0.14995722811467485,True
419,air traffic controller,charming,-0.054663382724018585,0.06249265425548396,False
420,air traffic controller,dominating,0.26904228139523256,-0.10473382898404636,False
421,air traffic controller,sober,-0.0942518269563222,0.20803443502502408,False
422,air traffic controller,clever,0.13456379810490546,0.05136065525942909,True
423,air traffic controller,insulting,0.08183640967828035,0.10767593162333597,True
424,air traffic controller,earnest,0.08771716155890429,-0.06624649471286066,False
425,air traffic controller,kind,-0.4158480696532189,-0.08846796809061319,True
426,air traffic controller,tough,0.6994559692764227,0.05339290096646234,True
427,air traffic controller,moderate,0.8578320389746481,0.16924902087148072,True
428,air traffic controller,sly,0.2445763430114447,0.14428244201546814,True
429,air traffic controller,solemn,0.22909231557595486,0.0007651354156076452,True
430,air traffic controller,wise,-0.19184861892923,0.1365263287995579,False
431,air traffic controller,cheerful,0.3505302535611219,0.17630172574625552,True
432,air traffic controller,mature,0.04927548388560992,-0.15449123817059984,False
433,air traffic controller,steady,0.2901577025601979,-0.29383097532105423,False
434,air traffic controller,thorough,1.2188058090772824,0.10549464221220957,True
435,air traffic controller,masculine,-0.463467624675667,0.01913157017231383,False
436,air traffic controller,calculating,0.7477557861835991,0.13519874827517706,True
